"id_op_ob","data_emissao_op","numero_ordem_pagamento","vinculacao_op","situacao_op","descricao_situacao_op","data_situacao_op","data_emissao_ob","numero_ordem_bancaria","numero_ordem_lancamento","data_assinatura_ordenador_despesa_ob","data_assinatura_gestor_financeiro_ob","id_dh"
33361,"2024-12-12","2024OP006832",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006834","2024NS032421","2024-12-12","2024-12-12",53384
28182,"2024-07-02","2024OP000904",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB000906","2024NS013563","2024-07-02","2024-07-02",53496
33312,"2024-12-12","2024OP006783",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006785","2024NS032372","2024-12-12","2024-12-12",53577
28186,"2024-07-02","2024OP000908",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB000913","2024NS013567","2024-07-02","2024-07-02",53099
28197,"2024-07-02","2024OP000919",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB000922","2024NS013578","2024-07-02","2024-07-02",53800
28187,"2024-07-02","2024OP000909",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB000914","2024NS013568","2024-07-02","2024-07-02",53179
33382,"2024-12-12","2024OP006853",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006855","2024NS032442","2024-12-12","2024-12-12",54980
33356,"2024-12-12","2024OP006827",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006829","2024NS032416","2024-12-12","2024-12-12",53909
30504,"2024-07-02","2024OP003226",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003226","2024NS015885","2024-07-02","2024-07-03",52245
33362,"2024-12-12","2024OP006833",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006835","2024NS032422","2024-12-12","2024-12-12",57754
28201,"2024-07-02","2024OP000923",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB000920","2024NS013582","2024-07-02","2024-07-02",49640
33369,"2024-12-12","2024OP006840",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006842","2024NS032429","2024-12-12","2024-12-12",59616
28210,"2024-07-02","2024OP000932",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB000940","2024NS013591","2024-07-02","2024-07-02",55481
33349,"2024-12-12","2024OP006820",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006822","2024NS032409","2024-12-12","2024-12-12",60531
28198,"2024-07-02","2024OP000920",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB000919","2024NS013579","2024-07-02","2024-07-02",57351
28184,"2024-07-02","2024OP000906",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB000908","2024NS013565","2024-07-02","2024-07-02",58250
28204,"2024-07-02","2024OP000926",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB000929","2024NS013585","2024-07-02","2024-07-02",58265
28244,"2024-07-02","2024OP000966",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB000973","2024NS013625","2024-07-02","2024-07-02",59719
33535,"2024-12-12","2024OP007006",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007000","2024NS032595","2024-12-12","2024-12-12",52499
28330,"2024-07-02","2024OP001052",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001053","2024NS013711","2024-07-02","2024-07-02",49969
33484,"2024-12-12","2024OP006955",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006957","2024NS032544","2024-12-12","2024-12-12",60568
28333,"2024-07-02","2024OP001055",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001062","2024NS013714","2024-07-02","2024-07-02",52874
33378,"2024-12-12","2024OP006849",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006851","2024NS032438","2024-12-12","2024-12-12",59362
28348,"2024-07-02","2024OP001070",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001078","2024NS013729","2024-07-02","2024-07-02",59217
33510,"2024-12-12","2024OP006981",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006983","2024NS032570","2024-12-12","2024-12-12",53246
28332,"2024-07-02","2024OP001054",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001056","2024NS013713","2024-07-02","2024-07-02",54271
28345,"2024-07-02","2024OP001067",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001069","2024NS013726","2024-07-02","2024-07-02",56053
33380,"2024-12-12","2024OP006851",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006853","2024NS032440","2024-12-12","2024-12-12",58581
28379,"2024-07-02","2024OP001101",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001100","2024NS013760","2024-07-02","2024-07-02",53565
28211,"2024-07-02","2024OP000933",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB000931","2024NS013592","2024-07-02","2024-07-02",58736
33368,"2024-12-12","2024OP006839",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006841","2024NS032428","2024-12-12","2024-12-12",58884
33371,"2024-12-12","2024OP006842",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006844","2024NS032431","2024-12-12","2024-12-12",52875
