id_executor,id_meta,sequencial_meta,desc_meta,un_medida_meta,qt_uniade_meta,vl_custeio_emenda_especial_meta,vl_investimento_emenda_especial_meta,vl_custeio_recursos_proprios_meta,vl_investimento_recursos_proprios_meta,vl_custeio_rendimento_meta,vl_investimento_rendimento_meta,vl_custeio_doacao_meta,vl_investimento_doacao_meta,qt_meses_meta
44096,93504,2,"MODERNIZAÇÃO DA PONTE SOBRE O CÓRREGO SÃO FRANCISCO ""PROP. JONNES SAGGIN""",UN,1,0,183187.41,0,0,0,0,0,0,24
44096,93505,3,MODERNIZAÇÃO DA PONTE SOBRE O RIO DIAMANTINO,UN,1,0,255123.36,0,46688.67,0,0,0,0,24
45998,97062,1,INCENTIVO A CULTURA E CALENDÁRIO DE EVENTOS,UN,1,0,198000,0,0,0,0,0,0,36
37995,83647,1,PAVIMENTAÇÃO EM PARALELEPÍPEDO GRANITICO DE LADEIRA NA ZONA RURAL DO MUNICÍPIO DE EXU-PE,M2,3600,0,495000,0,0,0,0,0,0,12
44324,93665,1,"Aquisição de veículo tipo micro-ônibus zero quilômetro, ano/modelo 2025, com 20+1 lugares e sistema de acessibilidade para atendimento às ações da Proteção Social Básica no Atendimento Integral à Família e Serviço de Conviv. Fortalecimento de Vínculos.",UN,2,0,990000,0,0,0,0,0,0,36
44324,93664,1,Aquisição de Caminhão Coletor de Resíduos Sólidos,UN,1,0,620000,0,0,0,0,0,0,36
37566,83096,1,MANUTENÇÃO E RECUPERAÇÃO DE RUAS E AVENIDAS NO PERÍMETRO URBANA DO MUNICIPIO DE CHAPADA DOS GUIMARÃES,M,23350,0,990000,0,0,0,0,0,0,36
37521,83043,1,Aquisição Caminhão Prancha para transportes de máquinas para o interior.,UN,1,0,495000,0,0,0,0,0,0,12
40468,87050,1,Pavimentação de vias públicas na zona urbana,M,3046,0,396000,0,0,0,0,0,0,36
42079,89794,1,Construção e Estruturação de Pavilhão Comunitário – Ginásio Localidade de São Roque,UN,1,0,110000,0,0,0,0,0,0,24
42079,89795,2,Construção e Estruturação de Pavilhão Comunitário – Ginásio Municipal no Centro.,UN,1,0,88000,0,0,0,0,0,0,24
42160,89924,1,pavimentação asfaltica e Drenagem,M,2469880,0,792000,0,0,0,0,0,0,4
40162,86584,1,Recuperação e construção de estradas vicinais e construção de calçamentos em paralelepípedo e intetravado,M2,568,0,1532134.89,0,0,0,0,0,0,36
40162,99253,1,Pavimentação de estradas vicinais nas localidades  da zona rural do munciipio de Alvorada do Gurgueia - PI,KM,18,0,1000000,0,0,0,0,0,0,36
40162,99254,2,Pavimentação em piso intertravado na zona Urbana do municipio de Alvorada do Gurgueia - PI,M2,3000,0,532134.89,0,0,0,0,0,0,36
43913,92939,1,"Pavimentação, calçadas e sinalização da agrovila 07 do bloco 03, zona rural do município de Petrolândia-PE.",M2,3505,0,495000,0,0,0,0,0,0,36
43913,92940,2,Calçadas,M2,731,0,95000,0,0,0,0,0,0,36
45158,95195,1,Construção de mercados municipais no município de Tamandaré-PE,UN,1,0,990000,0,148028.63,0,0,0,0,12
38727,84588,1,"Implantar sistema de videomonitoramento urbano com câmeras inteligentes, infraestrutura de rede, armazenamento, central de monitoramento e integração com a Secretaria de Segurança Pública do RS.",UN,1,0,346500,0,50000,0,0,0,0,24
41003,87956,1,Construção Pista de Cooper na Zona Urbana do Município,M2,1900,0,396000,0,0,0,0,0,0,36
43261,91839,2,Adequação e readequação de estradas vicinais no município de Floresta do Piauí,UN,1,0,1676831.43,0,0,0,0,0,0,24
43261,91838,1,Adequação e readequação de estradas vicinais no município de Castelo do Piauí,UN,1,0,1510960.65,0,0,0,0,0,0,24
41983,89610,1,Construção de  Pista de Cooper na Zona Urbana do Município.,M2,1000,0,396000,0,0,0,0,0,0,36
43799,92738,1,Elaboração de Projeto de Engenharia para Áreas De Lazer E Estruturas Para Atividades Físicas Em Espaços Públicos,UN,1,0,14850,0,0,0,0,0,0,36
43799,92739,2,Áreas De Lazer E Estruturas Para Atividades Físicas Em Espaços Públicos,UN,1,0,975150,0,0,0,0,0,0,36
46831,101176,2,"1 unidade de praça implantada, com pavimentação, mobiliário urbano, iluminação pública, acessibilidade e paisagismo, conforme projeto aprovado.",UN,1,0,112000,0,0,0,0,0,0,18
46831,98848,1,"Executar nova etapa do projeto do pórtico de entrada da cidade de Cortês/PE, complementando a estrutura atualmente em construção com recursos federais, por meio da implantação de parte adicional prevista no projeto completo da obra.",UN,1,0,284000,0,0,0,0,0,0,18
40151,86569,1,Pavimentação em diversas ruas no município de Nobres-MT,M2,6020,0,990000,0,0,0,0,0,0,24
45428,95792,1,CONSTRUÇÃO DO PARQUE CAZÉ PEIXOTO NO MUNICÍPIO DE JUCATI/PE,M2,10145,0,668654.91,0,0,0,0,0,0,36
46958,99121,1,AMPLIAÇÃO DO HOSPITAL MUNICIPAL DE TEREZINHA/PE.,M2,120,0,594000,0,0,0,0,0,0,36
43749,92628,1,Construção de estradas vicinais no município de Monção - MA,KM,1,0,990000,0,0,0,0,0,0,36
39099,85075,1,Execução de pavimentação em Vias Públicas localizadas no Perimetro Urbano do Municiio de Governador Nunes Freire/MA,M,5000,0,2026129.05,0,0,0,0,0,0,36
43931,92959,1,SERVIÇOS PRELIMINARES,M2,1,0,2906.73,0,0,0,0,0,0,36
43931,92960,2,TERRAPLANAGEM/REGULARIZAÇÃO DE SUPERFÍCIES COM MOTONIVELADORA,M2,1,0,4735.81,0,0,0,0,0,0,36
43931,92961,1,"PAVIMENTAÇÃO - EXECUÇÃO DE PAVIMENTO EM PISO INTERTRAVADO, COM BLOCO SEXTAVADO/ ASSENTAMENTO DE GUIA (MEIO-FIO) EM TRECHO RETO, CONFECCIONADA EM CONCRETO PRÉ-FABRICADO/EXECUÇÃO DE SARJETA DE CONCRETO USINADO, MOLDADA IN LOCO EM TRECHO RETO,",M2,5563,0,990000,0,0,0,0,0,0,36
40342,86841,1,"PAVIMENTAÇÃO EM PEDRA POLIÉDRICA, MEIO FIO MOLDADA IM LOCO, SARGETA MOLDADA IN LOCO E COLCHÃO DE PÓ DE PEDRA EM ESTRADAS VICINAIS DE LAMIM MG.",M2,3000,0,495000,0,0,0,0,0,0,36
40227,86694,1,LOCAL: AVENIDA PRINCIPAL- PERÍMETRO URBANO NA COMUNIDADE DE PERI-PERI - ÁREA TOTAL COM  SARJETA/MEIO FIO  (M²),M2,2240,0,350830.31,0,0,0,0,0,0,36
40227,86695,2,EXECUÇÃO DE PAVIMENTAÇÃO DE RUAS EM BLOCOS DE CONCRETO SEXTAVADOS NO PERÍMETRO URBANO NO DISTRITO DE VIRGINIO - MIRAVÂNIA - MG -  ÁREA TOTAL COM  SARJETA/MEIO FIO  (M²),M2,992,0,144169.69,0,6604.54,0,0,0,0,36
42834,91150,1,Recapeamento em CBUQ de vias públicas na zona urbana de São Sebastião do Oeste/MG,M2,5400,0,594000,0,0,0,0,0,0,36
37978,83627,1,CONSTRUÇÃO DE PONTE NO NUCLEO AD NA ZONA RURAL DO MUNICIPIO DE ARAGUANA - MA,UN,1,0,495000,0,0,0,0,0,0,36
44599,94130,1,PAVIMENTAÇÃO DE ESTRADAS VICINAIS NO MUNICIPIO DE PRESIDENTE JUSCELINO - MA,KM,5,0,495000,0,0,0,0,0,0,36
39177,85191,1,SERVIÇOS DE EXECUÇÃO PAVIMENTAÇÃO EM BLOQUETE EM VIAS URBANAS DO MUNICÍPIO DE APICUM AÇU,M2,7020,0,1485000,0,0,0,0,0,0,6
38053,83737,1,Recapeamento de vias públicas urbanas,M2,3250,0,292000,0,0,0,0,0,0,36
38053,89366,2,Pavimentação de vias públicas urbanas,M2,3350,0,500000,0,0,0,0,0,0,36
46291,97710,1,"Aparelho de Raios X - Fixo Digital - Gerador microprocessado de alta frequência. Potência de no mínimo 50 Kw, tensão 40 kV a 125 kV",UN,1,0,297000,0,0,0,0,0,0,24
45653,96270,1,PAVIMENTAÇÃO ASFALTICA E OBRAS CONGÊNERES NAS VIAS PUBLICAS NA SEDE DO MUNICIPIO DE ITAPECERICA/MG - ZONA URBANA DO MUNICÍPIO,M2,2800,0,400000,0,0,0,0,0,0,36
45653,96271,2,PAVIMENTAÇÃO ASFALTICA E OBRAS CONGÊNERES EM VIAS PUBLICAS DO DISTRITO DE NEOLANDIA - ZONA URBANA DO MUNICÍPIO DE ITAPECERICA,M2,4000,0,689000,0,0,0,0,0,0,36
46016,97089,1,"PAVIMENTAÇÃO DE VIAS: RUA PROFESSORA MARIA ZELIA, RUA TEODOMIRO BORGES E RUA AURELINA MARTINS DE ARRUDA NO PERÍMETRO URBANO DO MUNICÍPIO DE CRISTÁLIA-MG.",M,581097,0,495000,0,317.52,0,0,0,0,36
38743,84605,1,REFORMA E AMPLIAÇÃO DA QUADRA ESPORTIVA DA VILA DE ITAPIXUNA,UN,1,0,990000,0,0,0,0,0,0,36
37896,83518,1,Reforma do Hospital Municipal de Raposa/MA,UN,1,0,495000,0,0,0,0,0,0,12
38958,84891,1,SISTEMA DE DRENAGEM - EXECUÇÃO DE REDE PLUVIAL NA AVENIDA OLIMPIA ROCHA DE OLIVEIRA,M,289,0,495000,0,0,0,0,0,0,24
37493,83014,1,Área destinada a construção de estacionamento,M2,4000,0,110000,0,0,0,0,0,0,36
37493,101317,2,Construção de praça de alimentação com infraestrutura para conforto dos visitantes em eventos  e de lazer.,M2,5000,0,115000,0,0,0,0,0,0,36
37493,101063,2,"Prever a instalação de 10 placas informativas e direcionais em pontos estratégicos das rotas e atrativos do município, (cachoeiras e mirantes e espaços culturais)",UN,10,0,10000,0,0,0,0,0,0,36
37493,102862,3,Implantação do paisagismo Valorizando a flora nativa local e  promovendo a sustentabilidade e um ambiente agradável..,M2,70000,0,65000,0,0,0,0,0,0,36
37493,102864,5,Instalação de iluminação LED  durante o período noturno,UN,200,0,20000,0,0,0,0,0,0,36
37493,102863,4,Construção de  parque urbano cultural de aproximadamente 100 mil m²,M2,100000,0,90000,0,0,0,0,0,0,36
37493,102865,6,Construção de banheiros sanitários públicos,M2,100,0,95000,0,0,0,0,0,0,36
41776,89274,1,"Pavimentação em paralelepípedos graníticos na Aldeia Gameleira, Rua Aldemar Gomes da Cruz, Rua Francisco Gomes da Cruz, na zona urbana do município de Tacaratu/PE",M2,4665,0,990000,0,0,0,0,0,0,36
44621,94153,1,CONSTRUÇÃO DE PRAÇAS NO MUNICIPIO DE CACHOEIRA GRANDE - MA,M2,1100,0,990000,0,0,0,0,0,0,36
46256,97611,1,"Rua Carolino Alves, distrito Vereda do Paraíso",M2XKM,1118,0,169430.15,0,0,0,0,0,0,4
46256,97612,2,"Rua da Prosperidade, distrito Vereda do Paraíso",M2XKM,480,0,92759.85,0,0,0,0,0,0,4
46256,97613,3,"Rua Novo Progresso, distrito Vereda do Paraíso",M2XKM,480,0,92759.85,0,0,0,0,0,0,4
46256,97614,4,"Rua Joaquim Galvão, distrito Vereda do Paraíso",M2XKM,248,0,41050.15,0,4000,0,0,0,0,4
37983,83632,1,PAVIMENTAÇÃO EM ASFALTO COM MEIO FIO E DRENAGEM (SARGETA) - PISTA PARA EVENTOS NO PARQUE DE EXPOSIÇOES DE ESPERA FELIZ - MG,M2,4000,0,340000,0,0,0,0,0,0,24
37983,83633,2,COBERTURA DE GALPÃO DE EVENTOS,M2,800,0,270000,0,0,0,0,0,0,24
37983,83634,3,SANITARIOS PÚBLICOS (INCLUSIVE PARA PORTADORES DE NECESSIDADES ESPECIAIS) PARA ATENDER EVENTOS NO PARQUE DE EXPOSIÇÕES,M2,85,0,380000,0,0,0,0,0,0,24
41239,108284,2,"Ações de Infraestrutura Urbana - Serviços de Drenagem Aguas Pluviais Em Área Urbana, Como Obra Complementar À Pavimentação Iniciada Em Área Rural no Município de Paudalho/PE.",M,1125,0,148500,0,0,0,0,0,0,36
41239,88416,1,Ações de Infraestrutura Urbana - Serviços de Pavimentação em Areas Urbanas (obras complementares na zona rural) do Município de Paudalho/PE.,M2,657421,0,841500,0,0,0,0,0,0,36
37836,83445,1,Reforma e Ampliação da Quadra Poliesportiva no Distrito de Padre Felisberto neste município de Amparo do Serra - MG.,UN,1,0,396000,0,0,0,0,0,0,36
44190,93440,1,AMPLIAÇÃO/REQUALIFICAÇÃO/MELHORIAS NO GINÁSIO POLIESPORTIVO CENTRAL - ÁREA URBANA.,M2,300,0,396000,0,0,0,0,0,0,34
43588,92375,1,Execução de obras de Revitalização da praça Bias  Fortes no bairro Gaspar,M2,552,0,396000,0,0,0,0,0,0,36
41596,88879,1,"PAVIMENTAÇÃO/RECAPEAMENTO ASFÁLTICO EM CBUQ EM VIA URBANA DA SEDE DO MUNICÍPIO DE CIPOTANEA. ENDEREÇO: RUA NOVA, BAIRRO SANTA CRUZ,",M2,3308,0,396000,0,0,0,0,0,0,36
39505,85656,1,"Pavimentação com bloquetes intertravados e construção de sarjetas e meios fios, na rua São Paulo, Distrito  de Curral Novo de Minas  localizada na zona urbana do município de Antônio Carlos MG",M2,2625,0,495000,0,0,0,0,0,0,36
39243,85288,1,Execução de Pavimentação em vias do municipio de Chapadinha/MA,M,5000,0,1485000,0,0,0,0,0,0,36
43111,91615,1,"Execução da Etapa 1 da obra de pavimentação asfáltica da Rua Waney Costa Pereira, situada na área urbana do bairro Bom Retiro.",M,230,0,495000,0,0,0,0,0,0,36
44565,94079,1,Pavimentação de Trecho da Estrada Geral Riacho,M2,2000,0,495000,0,0,0,0,0,0,36
44162,93346,1,"Pavimentação com lajotas sestavadas das ruas João Bosa, Primeiro de Maio e Domingos Sartor, no Município de Içara",M,442,0,495000,0,0,0,0,0,0,36
43439,92084,1,Aquisição de um caminhão pipa para renovação da frota de maquinários e apoio aos demais serviços do Municipio de Pertrolândia,UN,1,0,594000,0,0,0,0,0,0,36
42306,90168,1,"Pavimentação da Rua SD nº 08 no perímetro urbano, no Município de Chapadão do Lageado/SC",M,120,0,170000,0,0,0,0,0,0,3
42306,90169,2,"Pavimentação da Rua SD nº 09 no perímetro urbano, no Município de Chapadão do Lageado/SC",M,160,0,226000,0,0,0,0,0,0,4
39144,85145,1,Recapeamento e sinalização viária em logradouros do município de Vespasiano/MG.,M2,1785302,0,1485000,0,355420.85,0,0,0,0,18
41777,89276,1,AQUISIÇÃO DE RETROESCAVADEIRA,UN,1,0,297000,0,73000,0,0,0,0,36
41913,89506,1,Pavimentação na zona Rural no bairro Vila São Jose,M2,350,0,693000,0,0,0,0,0,0,36
43498,92191,1,"Pavimentação da estrada vicinal que dá acesso ao distrito de Vila Sítio, com o objetivo de garantir melhores condições de tráfego, segurança e acesso às comunidades rurais atendidas pela via.",M2,132,0,693000,0,0,0,0,0,0,12
37343,82831,1,"Aquisição de bolas, redes, uniformes, colchonetes, cones, troféus, tatames, bolas, apitos, coletes, jogos de camisas.",UN,1,0,198000,0,0,0,0,0,0,24
40748,87534,1,PAVIMENTAÇÃO EM BLOQUETE SEXTAVADO DE CONCRETO,M2,1872,0,495000,0,0,0,25200.01,0,0,36
44072,93176,1,"Pavimentação da estrada Três Ribeirões, Trecho II , Bairro Teresa Cristina, Içara/SC - em perímetro rural",M2,1804,0,495000,0,0,0,0,0,0,36
38135,83844,1,Obras de construção de pista de caminhada na cidade de Silveirânia - MG,UN,1,0,495000,0,0,0,0,0,0,36
41045,88011,1,Pavimentação de estradas vicinais da Comunidade Fortaleza,KM,1,0,742500,0,0,0,0,0,0,12
39644,85855,1,Construção de Ponte em estrada vicinal no Bairro Tajuba I,UN,1,0,1188000,0,0,0,0,0,0,7
38091,83785,1,"VEÍCULO AUTOMOTOR CAMINHONETE PICK-UP CABINE DUPLA TIPO X. ZERO KM (COM POTÊNCIA DE 190CV, COMBUSTÍVEL: ÓLEO DIESEL, TRANSMISSÃO AUTOMÁTICA DE 7 VELOCIDADES À FRENTE, DIREÇÃO HIDRÁULICA, CAPACIDADE DE CARGA ÚTIL DE 1.029KG, AR-CONDICIONADO",UN,1,0,247500,0,0,0,0,0,0,36
43767,92679,1,Pavimentação asfáltica da Rua Hortêncio Viléla e da Rua Monsenhor Maurício,UN,4600,0,495000,0,0,0,0,0,0,36
43355,91966,1,"Pavimentação da Rodovia Municipal Linha Niehues, zona rural do município de Forquilhinha/SC ( Execução de Capa Asfáltica - imprimação, pintura de ligação e revestimento asfáltico).",M,1571,0,495000,0,0,0,0,0,0,36
44444,93866,1,Pavimentação da Rua Manoel Rafael Fernandes e Rubens Mendes Bitencourt,M,500,0,495000,0,0,0,0,0,0,36
46695,98567,1,"Aquisição de 1 (um ) veiculo para Conselho Tutelar 	•	Unidade pública vinculada à rede de proteção da criança e do adolescente 	•	Finalidade: Apoiar os deslocamentos em atendimentos emergenciais, visitas de averiguação, acompanhamento de crianças",UN,1,0,99000,0,0,0,0,0,0,6
46695,98752,1,"Aquisição de 2 veículos destinados à Secretaria Municipal de Assistência Social, com a finalidade de atender às demandas da pasta, bem como apoiar as ações operacionais desenvolvidas pela equipe do Centro de Referência de Assistência Social (CRAS).",UN,2,0,198000,0,0,0,0,0,0,6
46132,97361,1,Execução de Obras de Ampliação de Rede de Distribuição de Água,UN,1,0,495000,0,0,0,0,0,0,36
42126,89860,1,REVITALIZAÇÃO PRAÇA PIETRO BORTOLOTTO,M2,2010,0,100000,0,0,0,0,0,0,36
42126,89861,2,CONSTRUÇÃO PRAÇA CEDRO ALTO,M2,5590,0,321250,0,0,0,0,0,0,36
42126,89862,3,CONSTRUÇÃO PRAÇA SANTO ANTÔNIO,M2,2025,0,321250,0,0,0,0,0,0,36
45611,96174,1,Pavimentação da Filomena Capistrano no perímetro urbano do município de Imbuia/SC,M,255,0,396000,0,0,0,0,0,0,36
41291,88515,1,"Pavimentação Asfáltica da Avenida Tranquilo Pellegrin – Centro , com meio fios em ambos os lados com Extensão de 500 metros no perímetro urbano.",M,500,0,792000,0,0,0,0,0,0,36
39083,85053,1,"Infraestrutura da Rua Vereador Vital Brocca, localiza no Bairro Pedreiras, perímetro urbano, com extensão de 650 metros e 4.550m²",M,650,0,612806.04,0,0,0,0,0,0,6
39083,86065,2,"Infraestrutura da Rua Gustavo Laurindo, localiza no Bairro Pedreiras, perímetro urbano, com extensão de 705 metros e 4.230m²",M,705,0,612806.04,0,0,0,0,0,0,6
38820,84688,1,Pavimentação Asfáltica da Estrada Geral Cobras Sul com 300 metros de extensão no Perímetro urbano de Aurora.,100M,300,0,396000,0,0,0,0,0,0,36
44925,94775,1,"Motoniveladora MOTONIVELADORA, nova, zero hora, fabricação nacional, ano 2024 ou superior, chassis articulado com acionamento hidráulico atrás da cabine, com sistema de tecnologia anti vibração de ruído para maior conforto na operação, sistema hidráulico",UN,1,0,495000,0,0,0,0,0,0,36
38401,84189,1,PAVIMENTAÇÃO E RECAPAGEM DA RUA GUARITA ÁREA CENTRAL DA CIDADE,M2,9800,0,396000,0,204000,0,0,0,0,12
41877,89447,1,Pavimentação asfáltica rural na Linha Graciema Baixa: 2.475m²,M2,2475,0,495000,0,0,0,0,0,0,36
39156,108502,2,Aquisição de Nobreak 3000VA,UN,2,0,15000,0,0,0,0,0,0,36
39156,108503,3,Aquisição de Rack 44U,UN,1,0,10000,0,0,0,0,0,0,36
39156,108504,4,Aquisição de Painel de Led e Controladora,UN,1,0,105000,0,0,0,0,0,0,36
39156,85163,1,Aquisição de Câmeras,UN,144,0,860000,0,0,0,0,0,0,36
43363,91974,1,Pavimentação Asfaltica De Estrada Vicinal no Distrito de Buriti,M2,3000,0,495000,0,0,0,0,0,0,36
43789,92720,1,Viatura tipo caminhão,UN,1,0,198000,0,13958.2,0,0,0,0,36
41639,88979,1,PAIMENTAÇÃO DA RUA PROFESSOR JOÃO ROENNAU,M2,450000,0,495000,0,0,0,0,0,0,36
39034,84990,1,CONSTRUÇÃO DO QUARTEL DO CORPO DE BOMBEIROS MILITAR,UN,1,0,495000,0,136507.64,0,0,0,0,12
47145,101185,1,"Construção do centro de eventos no Município de Morro Reuter, na Rua Independência, centro Morro Reuter com área de 731,95 m².",M2,731,0,396000,0,0,0,0,0,0,36
37637,83172,1,AQUISIÇÃO DE MICROONIBUS,UN,1,0,297000,0,338000,0,0,0,0,12
43312,91910,1,"Aquisição de um veículo van, teto alto,  com no mínimo 15 lugares ( 14 passageiros + 1 motorista ) com porta automática  e acessibilidade,, para utilização pela APAE do Municipio de Augusto Pestana.",UN,1,0,346500,0,50000,0,0,0,0,12
39400,85499,1,Construção de galpão industrial,UN,1,0,445500,0,0,0,0,0,0,36
41149,88181,1,CONSTRUÇÃO DE CENTRO DE CONVIVENCIA DO IDOSO,UN,1,0,742500,0,0,0,0,0,0,36
43114,91618,1,Implantação de sistema de videomonitoramento na área urbana e área rural do Município de Pontão - RS.,UN,33,0,297000,0,4452.28,0,0,0,0,36
43265,91843,1,Obras de Melhoria Dos Espaços Esportivos Junto ao Nucleo Comunitario do Bairro Sepe,UN,1,0,396000,0,0,0,0,0,0,36
41171,88304,1,"Ampliação da Infraestrutura da Quadra de Esportes do Bairro Operário, englobando a construção de banheiros, cancha de bocha, salão e cozinha.",M2,277,0,396000,0,125019.81,0,0,0,0,36
40370,86876,1,"Ampliação da Creche - Escola Municipal de Educação Infantil Governador Leonel de Moura Brizola, localizada",M2,356,0,495000,0,265505,0,0,0,0,36
40287,86776,1,"Oferta de continuidade e qualidade dos serviços oferecidos pela APAE Não-Me-Toque, às pessoas com deficiência e suas famílias, através da manutenção de atividades fundamentais,  como cuidados diários e outros.",UN,1,0,198000,0,0,0,0,0,0,12
38405,84193,1,"Construção, Reforma ou Ampliação de Infraestrutura Esportiva",UN,1,0,396000,0,0,0,0,0,0,18
40662,87370,1,"Investimento Infraestrutura Autódromo - Construção de 1700M² de área de Kerbs(Zebras) nas curvas do circuito, Instalação de Gradil entre reta e box, Cercamento com alambrado no entorno do autódromo, e piso de concreto na área de montagem das tendas",M2,1700,0,643500,0,0,0,0,0,0,36
43748,92627,1,Viatura pick up 4x4 semiblindada para a Polícia Civil,UN,1,0,495000,0,0,0,0,0,0,36
38588,84406,1,"Pavimentação rural na estrada de acesso a comunidade 1° de Março com área de 3.060,00m².",M2,3060,0,495000,0,0,0,0,0,0,36
40800,87615,1,"Construção de uma passarela em concreto armado na Vila São João do Cajari, na zona Rural do Município de Vitoria do Jari-Ap.",M,350,0,990000,0,0,0,0,0,0,36
45655,102509,2,"Conjunto Concha e Lâmina •	Concha: - Capacidade: Mínimo de 0,4 m³ Acionamento: Hidráulico Material: Chapa de aço de alta resistência •	Lâmina: Largura: Compatível - 2,2 m e 2,5 m. Acionamento: hidráulico  Material: Chapa de aço",UN,1,0,34750,0,0,0,0,0,0,12
45655,102510,3,"Carreta Agrícola Basculante de 4T -Capacidade de Carga: Mínimo de 4.000 kg (4T) Sistema de Basculamento: Hidráulico • Dimensões: Comprimento até 3,5 m e largura de 2,0 m. Rodagem: Pneus uso agrícola, eixo reforçado.",UN,1,0,56400,0,0,0,0,0,0,12
45655,102511,4,"Grade Aradora de 18 Discos (9 por seção) de 235 a 275 mm, Diâmetro dos Discos: Mínimo de 24 polegadas (610 mm, Peso:  acima de 1.000 kg Engate: Engate de três pontos.",UN,1,0,76850,0,0,0,0,0,0,12
45655,102512,5,"Distribuidor de Calcário 5T Capacidade de Carga: Mínimo de 5.000 kg 5T Sistema de Distribuição: esteira com acionamento hidráulico ou mecânico, Largura de Lançamento: Mínimo de 10 metros • Pneus: Pneus de flutuação para evitar compactação.",UN,1,0,78500,0,0,0,0,0,0,12
45655,96273,1,"Trator Agrícola , Motor: Diesel, de 4 cilindros,  Potência: Mínimo de 75 cv,  (TDF): Independente, rotação P/ 540 rpm, Sistema Hidráulico, Transmissão: Sincronizada, Cabine:(ROPS)",UN,1,0,248500,0,0,0,0,0,0,12
46550,98320,1,"Construção de Passarelas com estrutura mista (madeira e concreto) em áreas de Ressacas de Macapá urbana e rural, qualificar a mobilidade segura em áreas de vulnerabilidade social e melhoria Das Condições Urbanísticas E De Moradia Em Assentamento Precário.",M,2231,0,2970000,0,0,0,0,0,0,36
44231,93522,1,"VEICULO AUTOMOTOR, TIPO MINIVAN (STATION WAGON), BICOMBUSTIVEL(GASOLINA/ETANOL), PREFERENCIALMENTE DE FABRICACAO NACIONAL E DO ANO CORRENTE NA COR BRANCA, COM 04 PORTAS, CAPACIDADE PARA 05 PESSOAS, POTENCIA DO MOTOR DE NO MINIMO 15, POTENCIA DE NO MINIMO:",UN,4,0,572220,0,0,0,0,0,0,24
45108,95081,1,"Ampliação em 341,40 m² de cobertura da Feira Show em Diorama/GO, com estrutura metálica, piso em concreto, drenagem pluvial e iluminação, promovendo espaço adequado para a comercialização dos produtos locais e apoio aos pequenos produtores em Diorama/GO.",M2,34140,0,396000,0,0,0,0,0,0,36
44701,94319,1,"Pavimentação asfáltica da Rua Boiadeira em zona urbana no Município de Aporé/GO,   garantindo melhores condições de trafegabilidade, segurança viária além de contribuir para o desenvolvimento urbano.",M2,50005,0,683100,0,0,0,0,0,0,36
37215,82680,1,"Adequação de Vias com implantação de pavimentação, drenagem superficial e profunda, sinalização e implantação de calçadas na cidade de Macapá.",KM,3,0,5000000,0,0,0,0,0,0,36
37215,82681,2,"Adequação de vias com recapeamento, implantação de calçadas, sinalização e drenagem superficial na cidade de Macapá",KM,2,0,2920000,0,0,0,0,0,0,36
45838,96732,1,Pavimentação LMG 746 – Monte Carmelo- Pavimentação De Estradas Vicinais no Trecho Monte Carmelo/ Chapada de Minas LMG746 ( pagamento de medições de obra) - Lote 02,UN,1,0,495000,0,0,0,0,0,0,36
40761,87547,1,"Escavadeira hidráulica nova, com as seguintes especificações mínimas: Potência líquida mínima de 130 hp; Motor com 4 cilindros; Peso operacional mínimo de 20.000 kg; Capacidade da caçamba maior ou igual a 1,0 m³; Conforme PT em anexo.",UN,1,0,841500,0,0,0,0,0,0,36
41537,88812,1,Construção do alojamento para atender as necessidades dos policiais penais de Rio Branco/AC.,UN,1,0,475200,0,0,0,0,0,0,36
39466,97632,2,AQUISIÇÃO DE BRAÇO DE POSTE COM LED 80W,UN,380,0,495000,0,0,0,0,0,0,36
39466,85610,1,Aquisição de braços de poste com luminarias LED DE 50W,UN,450,0,495000,0,0,0,0,0,0,36
40997,87949,1,Aquisição de Caminhão Coletor Compactador de Lixo,UN,1,0,643500,0,0,0,0,0,0,36
40239,86712,1,"Aquisição de 01 (um) Grupo Gerador de Energia,",UN,1,0,346500,0,0,0,0,0,0,12
41084,88087,1,"Aquisição de um Grupo Gerador de Energia para atender o distrito de Jarilandia, na zona Rural do Município de Vitoria do Jari-Ap.",UN,1,0,495000,0,0,0,0,0,0,36
46525,98232,1,"Objeto da Execução: 220 - Construção De Centro De Referência De Assistência Social  a. Endereço onde a obra será executada; Rua Manoel Ferreira Filho, Cohab velha, S/N  b. Quantitativo de família/ano atendidas no CRAS a ser construído; 1.005 famílias",M2,431043,0,990000,0,0,0,0,0,0,36
44373,93748,1,Fortalecer a gestão do serviço de coleta de resíduos sólidos urbanos no Município de Inhumas/GO por meio da aquisição de dois caminhões coletores compactadores com capacidade de 15 m³ com valor estimado  30 m³ de resíduos coletados diariamente.,VEÍCULO,2,0,1188000,0,0,0,0,0,0,36
40429,86970,1,Contratação de horas máquinas,H,100,198000,0,0,0,0,0,0,0,36
41479,88744,1,Construção do Canal de Drenagem no Município de Tarauacá/AC - 1ª Etapa,UN,1,0,4752000,0,0,0,0,0,0,48
42137,89889,1,Adquirir 01 (um) caminhão compactador de lixo com capacidade compatível com a necessidade local.,UN,1,0,792000,0,0,0,0,0,0,36
43301,91892,1,"Construção da Praça de Eventos na Rua Edvaldo Santos de Oliveira, Centro (perímetro urbano), no Município de Amparo de São Francisco/SE",M2,2500,0,396000,0,0,0,0,0,0,36
