id_plano_acao,id_executor,cnpj_executor,nome_executor,objeto_executor
76340,45832,07849532000147,MUNICIPIO DE TAUA,SERVIÇO DE MANUTENÇÃO DE ESTRADAS VICINAIS NA ZONA RURAL DO MUNICÍPIO DE TAUA.CE.
82645,37736,13348529000142,MUNICIPIO DE MANSIDAO,Aquisição de Veículo de Transporte Sanitário - Ministério da Saúde
83927,43766,87958583000146,SECRETARIA DA SEGURANCA PUBLICA,Aquisição de viatura para a Brigada Militar – 2º RPMon – Cacequi.
77183,46085,11351867000108,FUNDO MUNICIPAL DE SAUDE,"A UNIDADE ESPECIALIZADA EM SAÚDE  oferecerá aos usuários da saúde do município de Jundiá, consultas e serviços especializados de saúde de baixa e média complexidade. Contará com o atendimento de especialistas como cardiologistas, ginecologistas, psiquiatras, otorrinolaringologistas, odontologistas, fonoaudiólogos, mastologistas, endocrinologistas, pediatras, dentre outros. Ofertará um serviço integral, que visa atender todas as necessidades básicas e de média complexidade da população visando estabelecer  organização, funcionalidade e qualidade no atendimento nos seus mais variados níveis de necessidade."
83880,41654,82837741000196,MUNICIPIO DE MELEIRO,"Aquisição de um caminhão com caçamba basculante, combustível diesel, tração 6x4, 8 marchas avante e 1 a ré, transmissão manual e ar condicionado."
76272,45249,21730638000158,SECRETARIA DE DESENVOLVIMENTO RURAL- SDR,"Aquisição de maquinas e equipamentos  para incentivar e fomentar o desenvolvimento do setor agropecuário de pequeno porte, trazendo maior produtividade e incremento de renda através do escoamento da produção oriundo da abertura e/ou manutenção de estradas vicinais."
75610,38318,21461546000110,MUNICIPIO DE JANUARIA,PAVIMENTAÇÃO DE RUAS NO PERIMETRO URBANO DO MUNICIPIO DE JANUÁRIA
76789,41129,06554422000195,MUNICIPIO DE NOSSA SENHORA DOS REMEDIOS,"Reforma de estradas Vicinais na zona rural do Município de Nossa Senhora dos Remédios. - Etapa 01
Trechos:
TRECHO 01 - POV. MATO GRANDE AO POV. GENIPAPEIRO.
TRECHO 02 - POV. SANTO ANTÔNIO AO POV. SANTARÉM.
TRECHO 03 - POV. SANTARÉM AO POV. MATA ALTA.
TRECHO 04 - POV. SANTARÉM AO POV. LAGOA.
TRECHO 05 - POV. LAGOA A SEDE DO MUNICÍPIO.
TRECHO 06 - POV. MATO GRANDE AO POV. LAGOA.
TRECHO 07 - POV. RETIRO AO POV. MUCAMBO.
TRECHO 08 - POV. BAIXÃO AO POV. RIACHO SANTA TERESINHA.
TRECHO 09 - SEDE DO MUNICÍPIO AO POV. MATA ALTA.
TRECHO 10 - POV. RIACHO SANTA TERESINHA AO POV.  JABUTI.
TRECHO 11 - POV. TABOQUINHA.
TRECHO 12 - VILA MURRINS A POV. SÃO SEBASTIÃO  
"
76003,44108,04077251000125,MUNICIPIO DE SENADOR GUIOMARD,"Reforma de Espaços Esportivos no Município de Senador Guiomard/AC.
As intervenções contemplam recuperação de estruturas danificadas, substituição de alambrados, reforma de vestiários, adequações em instalações elétricas e hidráulicas, nova pintura e melhorias gerais para garantir segurança e usabilidade dos espaços pela população. Os espaços esportivos públicos são quadras poliesportivas, praças e áreas de lazer no Município de Senador Guiomard."
76898,45797,34887950000100,MUNICIPIO DE BRASIL NOVO,"Execução e manutenção de pontes nas estradas vicinais do município de Brasil Novo-PA, Sendo executado em quatro vicinais, 
- Primeiro, na  vicinal 21 Sul, com 07 pontes, totalizando 92m de pontes recuperadas em um trecho de 45km de estrada da vicinal; 
- Segundo, na  vicinal 16 Norte, com 01 pontes, totalizando 6m de ponte recuperada em um trecho de 17km de estrada da vicinal; 
- Terceiro, na  vicinal 10 Norte, com 02 pontes, totalizando 30m de pontes recuperadas em um trecho de 55km de estrada da vicinal; e
- Quarto, na  vicinal 09 Sul, com 02 pontes, totalizando 20m de pontes recuperadas em um trecho de 18km de estrada da vicinal; 
Garantindo as condições de trafegabilidade para o escoamento da produção, e assim fortalecendo a agricultura familiar existente nessas vicinais, atendendo diretamente 600 famílias de agricultores, potencializando as políticas públicas e promovendo melhor qualidade de vida das famílias beneficiadas."
78791,44622,46476131000140,MUNICIPIO DE PRESIDENTE VENCESLAU,"Execução de recapeamento asfáltico em vias públicas do TRECHO URBANO, localizado no bairro Vila Santa Filomena, no município de Presidente Venceslau/SP, visando à recuperação e melhoria da malha viária urbana. O serviço contemplará as seguintes etapas: preparação da base existente, aplicação de nova camada asfáltica (CBUQ), nivelamento e regularização de tampões demais serviços complementares necessários para garantir a durabilidade e a segurança das vias.
A obra tem como objetivo melhorar as condições de trafegabilidade, segurança e conforto para motoristas e pedestres, atendendo a uma demanda prioritária da comunidade local."
82314,39316,97320030000117,MUNICIPIO DE SARANDI,Município de Sarandi - Construção de passarela em via urbana no Município de Sarandi.
77181,43074,12247755000174,MUNICIPIO DE JACUIPE,Pavimentação de 500 m² em paralelepípedos nas vias adjacentes ao Loteamento Amaro Felix da Silva  no perímetro urbano de Jacuípe/AL.
83950,46457,05995766000177,MUNICIPIO DE MACAPA,"A construção de passarelas de madeiras em áreas tem objetivo de garantir a implantação de Melhorias das Condições Urbanísticas E De Moradia Em Assentamento Precário. Optamos por usar a ação 1211 que tem com emenda a Implementação de Infraestrutura Básica nos Municípios da Região do Calha Norte, remanescente do Ministério da Defesa, incluído no bojo das Ações do Ministério da Integração e desenvolvimento regional (MIDR).  A implantação dessa infraestrutura em Macapá nas áreas urbanas periféricas de ocupação irregular já consolidadas garantem mobilidade mínima, segurança e proteção social a população nestas áreas de vulnerabilidade Social. Nos distritos e regiões ribeirinhos de Macapá a implantação dessa infraestruturas de passarelas permitem acesso/tráfego de pessoas, cargas e serviços dos barcos da margem dos rios às casas, bem como servem de trapiche e atracadouros para as embarcações. O projeto básico padrão para as passarelas em madeira tem largura de tabuleiro de 1,5m, estacas de profundidade de 4 a 6 metros, custando R$ 1.200,1 o metro linear desta construção. Com os recursos dessa emenda, espera-se a implantação de aproximadamente 4082 metros/linear de passarela de madeira com estacas de 4 a 6 m de profundidade."
80400,41453,01612607000195,MUNICIPIO DE SAO GONCALO DO GURGUEIA,Construção de 01 Ponte na Zona Urbana
82810,42004,18301010000122,MUNICIPIO DE DORES DO INDAIA,"Pavimentação asfáltica sobre base asfáltica de trecho de via pública urbana denominada Alameda Dr. Gustavo Drumond Tostes, Bairro Triângulo com área de 9.680,00 m²"
75895,43226,01067149000150,MUNICIPIO DE CONCEICAO DO TOCANTINS,Reforma do Balneário Municipal Parque das Águas
77727,42817,87842233000110,MUNICIPIO DE ANTONIO PRADO,Aquisição para substituição de playgrounds/parquinhos comunitários existentes em nosso município e revitalização desses espaços.
76148,43487,13108089000156,MUNICIPIO DE SIMAO DIAS,"Pavimentação Asfáltica em áreas do Perímetro Urbano, em diversas ruas do Município de Simão Dias/SE."
77156,45769,16418766000120,MUNICIPIO DE CARAIBAS,"Revitalização de Praça Exupério Silva na Sede do Município de Caraíbas, com recuperação de quiosque,  iluminação e fonte."
76089,38403,87613147000135,MUNICIPIO DE CRISSIUMAL,PAVIMENTAÇÃO ASFÁLTICA DA RUA TUCUNDUVA - PERIMETRO URBANO DO MUNICÍPIO
82802,45594,17888082000155,MUNICIPIO DE CRISTAIS,PAVIMENTAÇÃO DE VIAS URBANAS DO MUNICIPIO DE CRISTAIS MINAS GERAIS
79129,40471,76205970000195,MUNICIPIO DE LARANJEIRAS DO SUL,"A solicitação de recursos financeiros pelo município de Laranjeiras do Sul – PR, por meio da Secretaria Municipal de Assistência Social, gestora da rede de Assistência Social, tem como objetivo melhorar a qualidade do atendimento ao público beneficiado pelos programas voltados às famílias assistidas no âmbito da Política de Assistência Social.
No desenvolvimento das oficinas, são considerados os seguintes gastos:
O pagamento de despesas com lanche, material de consumo e material de expediente é essencial para a manutenção e o funcionamento adequado das atividades desenvolvidas no âmbito da Política de Assistência Social, especialmente nos serviços, programas e projetos ofertados à população em situação de vulnerabilidade e risco social, conforme os princípios do Sistema Único de Assistência Social (SUAS) e da Política Nacional de Assistência Social (PNAS).
✅ Lanche
A oferta de lanche nas atividades coletivas, oficinas, grupos socioeducativos e ações comunitárias visa garantir a permanência e a participação qualificada dos usuários, sobretudo crianças, adolescentes, pessoas idosas e famílias em situação de vulnerabilidade. A alimentação oferecida é uma forma de acolhida e cuidado, que contribui para a criação de vínculos, a valorização dos participantes e o fortalecimento da convivência comunitária.
✅ Material de Consumo
O uso de materiais de consumo (como papel, tintas, canetas, colas, EVA, tecidos, entre outros) é indispensável para a realização das atividades socioeducativas e oficinas realizadas nos equipamentos da assistência social, como CRAS, SCFV e Centros de Convivência. Esses materiais são utilizados em dinâmicas, produções artísticas, ações temáticas e atividades de fortalecimento de vínculos, sendo ferramentas pedagógicas importantes no processo de desenvolvimento e inclusão social dos usuários.
✅ Material de Expediente
Os materiais de expediente (papel sulfite, pastas, toners, canetas, envelopes, blocos, etc.) são necessários para a organização administrativa, elaboração de relatórios, registros técnicos, atendimentos, encaminhamentos e controle das ações realizadas. Sua aquisição é fundamental para garantir a eficiência da gestão, a documentação adequada dos atendimentos e o cumprimento das normativas do SUAS.
Dessa forma, o pagamento dessas despesas se justifica como investimento direto na qualidade dos serviços socioassistenciais, assegurando tanto o suporte técnico-administrativo quanto as condições materiais adequadas para a execução das ações previstas na política pública de Assistência Social.
A despesa com combustível nos serviços socioassistenciais é fundamental para a execução das ações previstas na Política Nacional de Assistência Social (PNAS) e no Sistema Único de Assistência Social (SUAS), especialmente no que se refere à garantia de acesso da população em situação de vulnerabilidade aos direitos socioassistenciais.
O uso de veículos com abastecimento regular é necessário para:
Realizar visitas domiciliares das equipes técnicas dos CRAS, CREAS e demais unidades da rede;
Acompanhar famílias e indivíduos em territórios de difícil acesso ou com ausência de transporte público;
Transportar usuários para participação em atividades coletivas dos Serviços de Convivência e Fortalecimento de Vínculos (SCFV), capacitações, atendimentos especializados e demais demandas da rede;
Garantir a mobilidade das equipes para articulação intersetorial, busca ativa, participação em reuniões técnicas e ações preventivas nos territórios;
Atender situações emergenciais, como apoio a famílias em risco social ou violação de direitos.
Dessa forma, o gasto com combustível é indispensável para o funcionamento pleno e eficaz da política de assistência social no município de Laranjeiras do Sul, sendo um insumo básico para a execução dos serviços, programas e benefícios, garantindo o acesso, a proteção social e o atendimento humanizado à população."
80480,45934,01612675000154,MUNICIPIO DE PACARAIMA,"Nivelamento e compactação do solo, adição de material de base, instalação de bueiros nas comunidades indígenas (Nova Esperança, Boca da Mata, Sorocaima 1 e Sorocaima 2,Taxi 1 e Taxi 2, Surumu, no Município de Pacaraima - RR.
"
76618,43869,01180645000116,MUNICIPIO DE CRISTIANOPOLIS,"Nome do Local : URBANIZAÇÃO DA ORLA DO LAGO MUNICIPAL
Endereço: AVENIDA GOIÁS E RUA SANTOS DUMONT
Descrição dos serviços que serão realizados : CONSTRUÇÃO DE BANHEIRO PUBLICO, QUADRAS DE AREIA, ACADEMIA AO AR LIVRE, PLAYGROUND, ILUMINAÇÃO E 
Metragem aproximada : 
CONSTRUÇÃO DE BANHEIRO PUBLICO 25 M2 - R$ 70 MIL
QUADRA DE AREIA 240 M² - 100 MIL
ACADEMIA AO AR LIVRE 60M² - 30 MIL
PLAYGROUND - 60 M² - 70 MIL
ILUMINAÇÃO - 385 M2 - 70 MIL
URBANISMO E EQUIPAMENTOS - 385 M² - 56 MIL"
75813,41276,49334482000105,SECRETARIA DE ESTADO DO ESPORTE E LAZER - SEEL,"A realização da II Copa Serigy de Futebol Amador, iniciativa do Governo do Estado de Sergipe,
competição oficial do calendário esportivo estadual, tem como objetivo fomentar o esporte
amador nos municípios sergipanos, fortalecendo a prática esportiva como instrumento de
inclusão social, lazer, cidadania e desenvolvimento comunitário.
Os grandes diferenciais da Copa Serigy são: a inclusão feminina no esporte e o fortalecimento
do pertencimento do cidadão ao seu município. Através de um regulamento que prioriza a
participação das mulheres, exigindo que o município inscreva o time feminino para ter a vaga
do time masculino, conseguimos enaltecer a importância de ter estímulos e ações da gestão
pública para uma mudança de cultura dentro do futebol brasileiro e em especial no futebol
sergipano, fazendo uma reparação histórica sobre a participação das mulheres no futebol, que
até 46 anos atrás, era proibida pelo Decreto-Lei nº 3.199 de 14 de abril de 1941, sendo
revogado em 1979 e somente em 1983 foi efetivamente regulamentada a participação das
mulheres no futebol.
Quanto ao fortalecimento do pertencimento do cidadão ao seu município, o regulamento
também exige que os jogadores e jogadoras comprovem o vínculo de trabalho, estudo ou
residência com o município que está representando. Essa iniciativa foi adotada para que
possamos de fato, estimular e valorizar os cidadãos munícipes sem que haja
contratação/convite de atletas de outras cidades ou estados. Demonstrando que o intuito da
Copa Serigy de Futebol Amador é o esporte por inclusão e participação social para todos e por
toda vida e não o resultado esportivo propriamente dito. A II Copa Serigy de Futebol Amador, terá início e término no primeiro semestre de 2026
(contemplando as fases preparatórias, classificatórias, semifinais e finais), contemplando
aproximadamente 3.000 atletas, visando a participação dos 75 municípios sergipanos, além
de envolver aproximadamente 250 profissionais de apoio (árbitros, auxiliares técnicos,
profissionais de saúde, logística e organização), e atingir diretamente um público estimado de
20.000 pessoas entre torcedores e comunidades locais que participarão ao longo das fases
regionais e finais.O projeto compreenderá as etapas de planejamento, com publicação do regulamento, inscrição
de equipes e formação da comissão organizadora; preparação logística, com a contratação de
arbitragem, segurança, saúde e aquisição de materiais esportivos e premiação; execução da
competição, por meio das fases regionais, classificatórias e finais sediadas no interior do
estado e em Aracaju, na Arena Batistão, o maior palco do futebol sergipano; e, por fim, o
encerramento com a entrega das premiações, elaboração de relatórios técnicos e avaliação
dos resultados alcançados a exemplo que está ocorrendo com a I Copa Serigy de Futebol
Amador, que está em curso mas que já configura em sucesso absoluto pelos fatores elencados
acima."
80701,39438,12464103000191,MUNICIPIO DE DEPUTADO IRAPUAN PINHEIRO,Recuperação de Estradas Vicinais
81809,40441,82826462000127,MUNICIPIO DE ARROIO TRINTA,Pavimentação de vias
79817,40452,95642286000115,MUNICIPIO DE ANGULO,"A construção de novas salas de aula e banheiros irá melhorar significativamente a qualidade do ambiente de aprendizado, com mais salas de aula, a escola pode atender melhor aos alunos e possivelmente aumentar sua capacidade de matrícula.
Com a ampliação melhorará a segurança, iluminação, ventilação e acessibilidade, tornando o ambiente mais confortável e seguro para os alunos, com isso trará um impacto positivo na comunidade local, beneficiando não apenas os alunos, mas também os professores e funcionários.
Com isso o município se compromete em construir 02 salas de aula e 02 banheiros na Escola Municipal Padre José Anchieta, situada na Rua Delmiro Costa de Oliveira com atendimento de aproximadamente 60 alunos, a construção terá 15.577 M².
Reafirmamos o compromisso da gestão municipal com a efetivação desta política pública essencial e agradecemos pelo apoio à concretização deste importante investimento
"
76251,40601,13110218000140,MUNICIPIO DE SANTO AMARO DAS BROTAS,Contratação de Assessoria Jurídica para o Município de Santo Amaro das Brotas/SE
78110,43847,39223581000166,MUNICIPIO DE RIO DAS OSTRAS,Custeio de centro de vídeo monitoramento.
75691,46407,01130277000100,MUNICIPIO DE DAVINOPOLIS,"1- AQUISIÇÃO DE TERRENO NO PERIMETRO URBANO VISANDO IMPLATAÇÃO DE LOTEAMENTO DE INTERESSE SOCIAL. 
2 - AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO VISANDO MELHORIAS HABITACIONAIS DESTINANDO PESSOAS DE BAIXA RENDA. 
3 - RECAPEAMENTO ASFALTICO ZONA URBANA.
"
79101,46883,18338194000103,MUNICIPIO DE MATIAS BARBOSA,"Cobertura da Quadra Poliesportiva da - Praça Cândido Moreira da Silva, - Bairro Nossa Senhora da Penha, Matias Barbosa-MG. CEP 36120-000, conhecida como “Praça do Banheirinho"""
83800,46349,06554380000192,MUNICIPIO DE REDENCAO DO GURGUEIA,"Construção de Praça na sede, zona urbana do Município de Redenção do Gurgueia-PI."
83564,41104,01613072000177,MUNICIPIO DE JOSE RAYDAN,"Pavimentação/Adequação de estradas vicinais no município de José Raydan(MG)
15.122.0025.3076 Invest. Depto Obras e Infraestrutura 
4.4.90.51.00 487 Obras e Instalações"
83511,39893,18348748000145,MUNICIPIO DE ITINGA,"Pavimentação de Estradas Vicinais - O projeto visa atender as necessidades de trafegabilidade e acessibilidade de toda população em especial aquelas que residem nas comunidades rurais, com foco em desenvolvimento local sustentável. A pavimentação das estradas vicinais será um instrumento estratégico para fortalecer a economia rural e garantir qualidade de vida à população. Além de atender a necessidade do transporte escolar, acesso a serviços de saúde e mobilidade rural, aumentando a segurança e conforto no tráfego; reduzindo custos com manutenção de veículos e transporte de insumos; Incentivando à permanência do produtor no campo; Integrando comunidades rurais à sede do município. O município de Itinga/MG, situado no nordeste mineiro, possui uma economia fortemente baseada na agricultura familiar, pecuária e extrativismo vegetal. As estradas vicinais são o principal meio de transporte de pessoas, produtos e serviços, ligando dezenas de comunidades rurais (atualmente 46) à sede municipal, com mais de 3.000 KM de extensão de estradas vicinais , além de escolas municipais nucleadas existentes de ensino fundamental e o trafego de alunos rurais para as escolas estaduais para cursar o ensino médio. Entretanto, essas vias encontram-se em condições precárias, com trechos de difícil trafegabilidade, principalmente no período chuvoso, dificultando o escoamento da produção, o transporte escolar e o acesso aos serviços de saúde. Serviços como pavimentação, drenagem e sinalização são fundamentais para garantir a acessibilidade segura e confortável para todos"
79560,44802,01629276000104,MUNICIPIO DE NOVO GAMA,"Pavimentação Asfáltica Concreto Betuminoso Usinado a Quente (CBUQ) diversas vias urbanas localizadas nos bairros Pedregal e Chácaras Minas Gerais, no município de Novo Gam, com área total de execução prevista de 23.200 m².
O obra seguirá em etapas previstas que  incluem:
Fresagem do pavimento existente, quando necessário; Limpeza e preparação da base/sub-base; Aplicação de pintura de ligação com emulsão asfáltica; Aplicação e compactação da nova camada de CBUQ com espessura adequada às condições estruturais da via e Acabamentos e ajustes finais."
78521,46026,01067941000105,MUNICIPIO DE PIRENOPOLIS,"Promoção e Marketing para eventos: LOUVAPIRÍ – DIAS 03 E 04 DE OUTUBRO DE 2025.
PAGAMENTO DE CACHÊ ARTÍSTICO: R$ 200.000,00.
INFRAESTRUTURA: LOCAÇÃO DE PALCO, SOM, ILUMINAÇÃO, BANHEIROS QUÍMICOS: R$ 58.783,03.
LOCAL: LOCAL PÚBLICO NO MUNICÍPIO DE PIRENÓPOLIS-GO.
"
77205,41618,09061977000193,INSTITUTO DE ADMINISTRACAO PENITENCIARIA DO ACRE - IAPEN/AC,"Construção do Estande de Tiro para os Policiais Penais do Município de Cruzeiro do Sul/AC.

O presente objeto tem como principal necessidade a construção de um estande de tiro para o treinamento de policiais penais no município de Cruzeiro do Sul, que é de extrema importância para garantir a segurança, a eficácia e a profissionalização desses agentes. A atividade de um policial penal exige o domínio do uso de armamento e a constante capacitação para lidar com situações de risco.
Um estande de tiros permite que os policiais penais pratiquem o manuseio de armas em um ambiente controlado e seguro. Isso é crucial para aprimorar a pontaria, a velocidade de reação e a tomada de decisões em situações de confronto real, que são inerentes à profissão.
Além do tiro ao alvo básico, um estande bem equipado possibilita a simulação de diversas situações táticas, como troca de tiros em ambientes confinados, uso de barricadas, e movimentação sob fogo. Esse treinamento realista prepara os agentes para os desafios específicos do ambiente prisional.
Com um local adequado para o treinamento, é possível padronizar os procedimentos de segurança e o uso de armamento entre todos os policiais penais, garantindo uma atuação mais coesa e eficaz da equipe.
Além de treinamentos específicos com o manuseio com armas de fogo, o estande também servirá como local propício para vários treinamentos táticos voltados para o aprimoramento de ações dentro das unidades prisionais.
A necessidade de se criar um estande de tiros específico para a unidade prisional de Cruzeiro do Sul, associa-se ao custo benefício, a unidade prisional possui terreno disponível e a rotina de treinamento é constante, principalmente para os grupamentos táticos que compõem a equipe diária da unidade.

Elaboração do projeto arquitetônico por arquiteto do IAPEN e elaboração de projetos complementares por engenheiros da SEOP. Execução com acompanhamento por técnico habilitado que garanta o perfeito cumprimento das técnicas e normas vigentes para o alcance do pleito na sua plenitude. Acompanhamento do setor de convênios sobre a evolução e atendimento do objeto pela gestão do contrato e por fim a devida prestação de contas com atendimento da meta do objeto."
77750,42015,88597984000180,MUNICIPIO DE SERAFINA CORREA,"Implantação de playground/parquinho na Praça Matriz de Serafina Corrêa, para atividades recreativas infantis, ao ar livre, com diversos equipamentos e brinquedos que incentivam a brincadeira, a interação social e o desenvolvimento físico das crianças, contendo balanços, escorregadores, gangorras, escaladas, pontes, túneis, brinquedos de mola, caixas de areia e outros elementos que estimulam diferentes habilidades motoras e sensoriais."
75667,43161,13115993000199,MUNICIPIO DE MALHADA DOS BOIS,Realização da Tradicional Festa da Padroeira do Povoado Tabocal e Realização da Tradicional Festa da Padroeira do Povoado Fluvião no Município de Malhada dos Bois/SE.
75839,43076,13107180000157,MUNICIPIO DE RIACHAO DO DANTAS,"Pavimentação Asfáltica em áreas do Perímetro Urbano, em diversas ruas do Município de Riachão do Dantas/SE"
75715,43723,01068055000104,MUNICIPIO DE TAQUARAL DE GOIAS,"Obra de revitalização da orça do Lago do município de Taquaral de Goiás/GO, CEP: 76.641-240, área urbana de interesse turístico; a obra será composta por: Construção de calçadas com área de 2.1547,40 m2; Pista de caminhada com área de 3.006,60 m2; Construção de banheiros com área de 60 m2; Paisagismo/Urbanização com área prevista de 55.951,71 m2. Segue a justificativa técnica."
75865,46504,08920571000156,MUNICIPIO DE BOM SUCESSO,Eventos e Festividades Culturais
75784,43188,84722917000190,MUNICIPIO DE VALE DO ANARI,"Trata-se da aquisição de:
 01 distribuidor de calcário,
 01 grade aradora 14 discos, 
01 colhedora de forragem, 
01 empacotador de silagem,
03 subsolador de 5 hastes
01 distribuidor de adubo orgânico
01 carreta agrícola
01 misturador de ração
"
82543,39357,04215147000150,MUNICIPIO DE WESTFALIA,"Pav. das Ruas Henrique Grave, 25 de julho e 16 de abril com área de 2.500m²."
79957,46632,18244392000108,MUNICIPIO DE ITUMIRIM,"Aquisição de Veículo tipo minivan com capacidade de 7 lugares para Transporte de Pacientes em Tratamento Fora do Domicílio (TFD).
A unidade responsável pela gestão do transporte está vinculada à Central de Gestão em Saúde – CNES 6908365 – Secretaria Municipal de Saúde de Itumirim/MG.
A presente aquisição justifica-se pela necessidade de qualificação do transporte sanitário, em virtude da demanda crescente de pacientes que necessitam deslocar-se para consultas, exames diagnósticos, procedimentos e tratamentos especializados em municípios de referência. Muitos usuários do SUS encontram dificuldades de acesso aos serviços, o que compromete a continuidade do cuidado e a integralidade da atenção em saúde. O veículo permitirá oferecer transporte com maior segurança, conforto e eficiência, priorizando pacientes em situação de maior vulnerabilidade social e clínica.
O pleito está em consonância com as diretrizes da Atenção Especializada, que têm como princípios a ampliação do acesso, a integralidade do cuidado e a garantia da resolutividade por meio da articulação entre os diferentes níveis de atenção. 
Cabe ressaltar que o Município de Itumirim possui referências pactuadas regionalmente em Lavras, Varginha e Belo Horizonte, polos para os quais se direciona a maior parte da demanda de atendimentos de média e alta complexidade.
"
76399,37623,00766709000100,MUNICIPIO DE FILADELFIA,ILUMINAÇÃO PUBLICA INTELIGENTE - FORNECIMENTO MONTAGEM E INSTALAÇÃO DE LUMINARIAS DE LED NO MUNICIPIO DE FILADELFIA-TO
78971,40031,04632212000142,MUNICIPIO DE PRESIDENTE MEDICI,"Regularizar núcleos urbanos informais, garantindo o direito à moradia e a segurança jurídica da posse para seus moradores."
77418,37656,08916785000159,MUNICIPIO DE PITIMBU,"Execução de pavimentação em paralelepípedos de 08 (oito) vias urbanas, totalizando uma área de 6.321,65 m², localizadas na zona urbana e identificadas como: Rua da Paz, Rua João Bispo, Rua Iracy (trechos 01, 02 e 03), Travessa da Saudade, Rua Experidião Ribeiro e Rua Newton Paulino Pinheiro. O projeto contempla, além da pavimentação em paralelepípedos, a execução de obras complementares, como: Construção de canaletas para dispersão e escoamento das águas pluviais, Implantação de sarjetas e meio-fio com a função de conduzir as águas superficialmente captadas até os sistemas de drenagem pluvial existentes ou previstos."
82811,42862,18413161000172,MUNICIPIO DE RESPLENDOR,Pavimentação e Drenagem Pluvial na Rua Manoel Costa Filho no distrito de Calixto em Resplendor/MG
82947,37603,01613094000137,MUNICIPIO DE IPUEIRAS,Conclusão da Construção da Escola Municipal Firmina Pereira dos Santos Pinto no município de Ipueiras - TO.
76054,44654,88227764000165,MUNICIPIO DE TUPANCIRETA,"Pavimentação das A, B, D, E, F, G Bairro do Frigorifico."
76992,41247,01613077000108,MUNICIPIO DE PERIQUITO,"Função: 27 – Desporto e Lazer;
Subfunção: 812 – Desporto Comunitário;
Detalhamento: Despesas voltadas ao apoio a atividades esportivas de caráter participativo e recreativo, promovendo inclusão social, bem-estar e integração da população.
"
76028,38119,01613031000180,MUNICIPIO DE RORAINOPOLIS,"Construção da Escola de Nova Colina, Rorainópolis/RR - 750,00 m² - Localização: 0°35'21.6""N 60°27'26.9""W. Serão atendidos cerca de 240 alunos no distrito de Nova Colina. Serão 4 salas de aula, banheiro e refeitório, executado em tijolo cerâmico furado em 1/2 vez, esquadrias em vidro temperado, portas em madeira almofada, forro em gesso acartonado, piso em porcelanato 60x60 e cobertura metálica."
75469,37639,06554844000160,MUNICIPIO DE ELESBAO VELOSO,"IMPLANTAÇÃO DE PONTE NA ESTRADA GAMELEIRA, ZONA RURAL DO MUNICÍPIO DE ELESBÃO VELOSO - PI"
78001,37630,08739930000173,MUNICIPIO DE NOVA PALMEIRA,"Pavimentação de ruas, dentro do perímetro urbano"
82653,40146,05138730000177,MUNICIPIO DE ITAITUBA,"Aquisição de 01 caminhão Compactador para a coleta de resíduos sólidos no Município de Itaituba/PA

O Caminhão compactador será utilizado para a coleta de resíduos sólidos na zona urbana, cuja destinação final é o aterro controlado municipal. A coleta é realizada pela Prefeitura Municipal de Itaituba através da Secretaria Municipal de Infraestrutura. O volume diário a ser coletado com o equipamento é estimado em 48m³. O dimensionamento do equipamento foi realizado com base na demanda de coleta de resíduos do Município de Itaituba. A metodologia considerou o crescimento populacional, a geração per capita de lixo e a necessidade de otimizar a rota de coleta. A capacidade foi dimensionada para atender às necessidades diárias da área de atuação do equipamento bairro com aproximadamente 35km de ruas, reduzindo o número de viagens e o consumo de combustível, tornando a operação mais eficiente e econômica."
80664,40185,24651234000167,MUNICIPIO DE SONORA,"REFORMA E AMPLIAÇÃO DO BALNEÁRIO MUNICIPAL - O Balneário Pôr do Sol constitui uma importante área de lazer e convivência da população local e visitantes, sendo um espaço de grande relevância social, turística e ambiental para o município. Com o passar dos anos, as estruturas existentes sofreram desgaste natural, além de não atenderem mais plenamente às demandas atuais dos usuários quanto à segurança, acessibilidade e conforto.
Diante disso, torna-se necessária a reforma, ampliação e readequação dos espaços implantados no Balneário Pôr do Sol, garantindo a melhoria da infraestrutura, a revitalização de áreas de uso comum e a valorização do potencial turístico local. A intervenção proposta nesta etapa tem como objetivo assegurar condições adequadas de uso, estimular a economia por meio do turismo e promover qualidade de vida à população."
76485,37754,14621681000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,CUSTEIO  DAS ATIVIDADES DO FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
83348,43397,03342938000188,MUNICIPIO DE INOCENCIA,Reforma do Ginásio Municipal Otávio Pimenta de Freitas no Município de Inocência-MS
78286,37643,29138336000105,MUNICIPIO DE SAO JOAO DE MERITI,"O objeto do presente projeto se destina à Reforma da Praça de acesso ao Morro da Vitória, revitalizando área destinada ao turismo religioso na Cidade, além de proporcionar um ambiente acolhedor. O projeto contempla vagas de estacionamento, permitindo melhor organização do trânsito de veículos no local e a recuperação das calçadas facilitando o acesso dos pedestres."
75459,38824,41522160000188,MUNICIPIO DE CORONEL JOSE DIAS,"Custear os serviços socioassistenciais da Proteção Social Básica e/ou Especial, visando a Estruturação Da Rede De Serviços Do Sistema Único De Assistencial Social (Suas) em um equipamento público da Assistência Social (CRAS)."
75462,41898,01612568000126,MUNICIPIO DE BOA HORA,Aquisição De Unidade Móvel De Saúde
