id_plano_acao,cnpj_beneficiario_plano_acao,nome_beneficiario_plano_acao,uf_beneficiario_plano_acao,codigo_emenda_parlamentar_formatado_plano_acao,id_plano_trabalho,situacao_plano_trabalho,prazo_execucao_meses_plano_trabalho,classificacao_orcamentaria_pt,id_executor,cnpj_executor,nome_executor,objeto_executor,id_meta,sequencial_meta,desc_meta,un_medida_meta,qt_uniade_meta,vl_custeio_emenda_especial_meta,vl_investimento_emenda_especial_meta,vl_custeio_recursos_proprios_meta,vl_investimento_recursos_proprios_meta,vl_custeio_rendimento_meta,vl_investimento_rendimento_meta,vl_custeio_doacao_meta,vl_investimento_doacao_meta,qt_meses_meta
81677,01113937000136,MUNICIPIO DE ANGELANDIA,MG,202514110003-REGINALDO LOPES,37298,APROVADO,36,"ORGAO:11 SEC.MUN.OBRAS E SERVIÇOS PUBLICOS
UNIDADE ORÇAMENTÁRIA ... ... .:02 SERVIÇOS DE OBRAS E URBANISMO
SUBUNIDADE ORÇAMENTÁRIA .:01 SERVIÇOS DE OBRAS E URBANISMO
DOTAÇÃO ORÇAMENTÁRIA -15.451.0022.3079 PAVIMENTAÇÃO DE VIAS MUNICIPAIS
",40027,01113937000136,MUNICIPIO DE ANGELANDIA,"PAVIMENTAÇÃO EM VIAS PÚBLICAS NO PERIMETRO URBANO DO MUNICÍPIO DE ANGELÂNDIA - MG
ORGAO:11 SEC.MUN.OBRAS E SERVIÇOS PUBLICOS
UNIDADE ORÇAMENTÁRIA ... ... .:02 SERVIÇOS DE OBRAS E URBANISMO
SUBUNIDADE ORÇAMENTÁRIA .:01 SERVIÇOS DE OBRAS E URBANISMO
15.451.0022.3079 PAVIMENTAÇÃO DE VIAS MUNICIPAIS
",86393,1,Pavimentação em Vias Públicas no Perimetro Urbano do município de Angelândia - Praça Antônio Dias e Rua Eduardo Ferreira de Souza,M2,5650,0,396000,0,0,0,0,0,0,36
81662,01616836000188,MUNICIPIO DE ORATORIOS,MG,202514110003-REGINALDO LOPES,37953,APROVADO,36,"Função: 20 – Agricultura
Subfunção: 606 – Extensão Rural
Programa: 008 – Apoio ao Produtor Rural
Ação (Projeto): 1.0025 – Construção do Parque de Exposições
GND: 4 – Despesas de Capital
Natureza da Despesa: 4.4.90.51 – Obras e Instalações",40700,01616836000188,MUNICIPIO DE ORATORIOS,"Construção do Parque de Exposições Municipal de Oratórios/MG, destinado à realização de eventos agropecuários, feiras, exposições e atividades culturais e turísticas, visando fortalecer o turismo rural e a economia local. A obra será na localização conforme coordenada geográfica a seguir: Latitude -20.4248971 - Longitude: -42.8017513",87414,1,Execução das etapas muro e pavimentação na construção do Parque de Exposições da cidade de Oratórios,M2,20000,0,396000,0,0,0,0,0,0,36
81688,45787652000156,MUNICIPIO DE MONTE MOR,SP,202515270002-CARLOS SAMPAIO,39921,APROVADO,30,4.4.90.51,42707,45787652000156,MUNICIPIO DE MONTE MOR,"Adequação de Vias Públicas: 

Rua 01 e 02 - 1983,85m² (execução de paralelepípedos) 
Rua 13 de maio - 1284,87 m² (execução de sextavado)
Rua Luiz Marini e Trecho Rua José Ferreira - 2.992,00 m²
",90950,1,Execução de Vias Públicas e recapeamento asfáltico,M2,6361,0,495000,0,16000,0,0,0,0,30
81671,18083659000114,MUNICIPIO DE JEQUITINHONHA,MG,202514110003-REGINALDO LOPES,40747,Enviado para Análise,6,02.11.04.26.784.2012.3048,43575,18083659000114,MUNICIPIO DE JEQUITINHONHA,"O presente objeto tem por finalidade a aquisição de embarcação tipo rebocador/empurrador fluvial novo, destinado à operação da balsa no Distrito de São Pedro do Jequitinhonha. O objetivo é aprimorar a eficiência e a segurança do transporte fluvial na região, trazendo benefícios diretos à população local e ao desenvolvimento econômico da região.",92351,1,Compra de embarcação tipo rebocador/epurrador fluvial com motor diesel,UN,1,0,198000,0,202000,0,0,0,0,6
81676,18307454000175,MUNICIPIO DE SABINOPOLIS,MG,202514110003-REGINALDO LOPES,34556,Enviado para Análise,24,"ORGÃO: 02 - Poder Executivo
UNIDADE: 02.08 - Secretária de Infraestrutura e Meio Ambiente
SUBUNIDADE: 02.08.03 - Divisão Urbanismo e Meio Ambiente
CLASSIFICAÇÃO: 02.08.03.15.452.0024.3051 
ELEMENTO DE DESPESA: 4.4.90.51.00 - Obras e Instalações",38659,18307454000175,MUNICIPIO DE SABINOPOLIS,"Revitalização em torno da Praça da Matriz, localizada no endereço: Praça Monsenhor Amantino, Centro - Sabinópolis.",84512,1,Revitalização da Praça da Matriz,UN,1,0,396000,0,0,0,0,0,0,12
81692,45301264000113,MUNICIPIO DE MOGI-GUACU,SP,202515270002-CARLOS SAMPAIO,41129,Enviado para Análise,12,DOTAÇÃO ORÇAMENTÁRIA: 08.01.15.451.5003.1552/449051 - obra área de lazer,43981,45301264000113,MUNICIPIO DE MOGI-GUACU,"A implantação de uma área de lazer no bairro Portal do Lago, que conta com aproximadamente 3.500 habitantes, representa um avanço significativo na qualidade de vida da população local. Atualmente, o bairro não dispõe de nenhum equipamento público voltado ao lazer e à prática esportiva, o que torna essa iniciativa ainda mais relevante e necessária.

O principal objetivo da ação é promover a ocupação qualificada do espaço público, incentivando a integração social, a convivência comunitária e o fortalecimento dos vínculos entre os moradores. Além disso, a área de lazer proporcionará um ambiente seguro e adequado para a prática de atividades físicas e recreativas, estimulando hábitos saudáveis que contribuem diretamente para a prevenção de doenças crônicas, como obesidade, hipertensão e diabetes. Essa mudança de comportamento tende a refletir positivamente na saúde da população, reduzindo a demanda por atendimentos no sistema público de saúde.

Outro benefício importante é a valorização do entorno e a requalificação urbana, uma vez que a presença de um equipamento público bem estruturado inibe o uso inadequado do espaço — como o descarte irregular de resíduos ou a ocorrência de práticas ilícitas —, além de promover maior sensação de segurança e pertencimento entre os moradores.

Portanto, a implantação da área de lazer no bairro Portal do Lago vai além do entretenimento: trata-se de uma medida estratégica de saúde pública, de ordenamento urbano e de fortalecimento social, beneficiando diretamente toda a comunidade local.
Cabe destacar que os serviços serão executados por empresa a ser contratada pela Prefeitura Municipal, conforme processo licitatório.

O local a ser contemplado conta com área aproximada de 8.653 m².
",93032,1,Execução de área de lazer,M2,8653,0,396000,0,0,0,0,0,0,12
81685,44730331000152,MUNICIPIO DE COSMOPOLIS,SP,202515270002-CARLOS SAMPAIO,35399,Enviado para Análise,36,010401.15451 00031.099449051 0000,38144,44730331000152,MUNICIPIO DE COSMOPOLIS,"Pavimentação na Avenida do Desenvolvimento em Área Urbana com 3,66 km",83854,1,Pavimentação,M,3666,0,1980000,0,0,0,0,0,0,36
81690,48664296000171,MUNICIPIO DE PRADOPOLIS,SP,202515270002-CARLOS SAMPAIO,34798,Enviado para Análise,36,"706  - Transferência Especial da União - Controle dos recursos transferidos pela União provenientes de emendas individuais impositivas ao orçamento da União, por meio de transferências especiais, nos termos do art. 166-A da Constituição Federal.",37568,48664296000171,MUNICIPIO DE PRADOPOLIS,Aquisição de aparelho de Raio X,83098,1,Aquisição de aparelho de Raio X,UN,1,0,396000,0,0,0,0,0,0,6
81697,46523130000100,MUNICIPIO DE ITAPECERICA DA SERRA,SP,202515680013-GILBERTO NASCIMENTO,38249,Em Complementação,12,NA,40996,46523130000100,MUNICIPIO DE ITAPECERICA DA SERRA,FEIRA CULTURAL DO AGRO EM ITAPECERICA DA SERRA,87948,1,FEIRA CULTURAL DO AGRO EM ITAPECERICA DA SERRA,UN,1,0,495000,0,0,0,0,0,0,12
75464,41522327000100,MUNICIPIO DE LAGOA ALEGRE,PI,202544960002-JUSSARA LIMA,36961,Enviado para Análise,36,"Órgão: 06 – Secretaria Municipal de Saúde
Unidade: 02 – Fundo Municipal de Saúde
Projeto/Atividade: 10.301.0010.1047.000 – Aquisição de ambulância
Elemento de Despesa: 4490.52 – Equipamentos e Material Permanente
",39683,41522327000100,MUNICIPIO DE LAGOA ALEGRE,Aquisição de Ambulância,85906,1,Aquisição de Ambulância,UN,1,0,346500,0,0,0,0,0,0,36
81698,46523155000103,MUNICIPIO DE JUQUITIBA,SP,202515680013-GILBERTO NASCIMENTO,39177,Enviado para Análise,12,15.451.0008.1008 - 4.4.90.51,41933,46523155000103,MUNICIPIO DE JUQUITIBA,PAVIMENTAÇÃO DE VIAS PÚBLICAS LOCALIZADAS NO PERÍMETRO URBANO DO MUNICÍPIO DE JUQUITIBA.,89531,1,PAVIMENTAÇÃO DE VIAS PÚBLICAS LOCALIZADAS NO PERÍMETRO URBANO DO MUNICÍPIO DE JUQUITIBA.,M2,689,0,495000,0,0,0,0,0,0,6
81695,46523155000103,MUNICIPIO DE JUQUITIBA,SP,202515680007-GILBERTO NASCIMENTO,39133,Enviado para Análise,12,15.451.0008.1008 - 4.4.90.51,41892,46523155000103,MUNICIPIO DE JUQUITIBA,"PAVIMENTAÇÃO DE VIAS PÚBLICAS LOCALIZADAS NO PERÍMETRO URBANO DO MUNICÍPIO DE JUQUITIBA.
.",89480,1,PAVIMENTAÇÃO DE VIAS PÚBLICAS LOCALIZADAS NO PERÍMETRO URBANO DO MUNICÍPIO DE JUQUITIBA.,M2,630,0,495000,0,0,0,0,0,0,6
81679,01616837000122,ROSÁRIO DA LIMEIRA,MG,202514110003-REGINALDO LOPES,38269,Em Complementação,36,"Órgão	        02	Prefeitura Municipal de Rosário da Limeira – MG.
Unidade	10	Secretaria de Esportes, Cultura e Lazer  
Sub-Unidade  01	Secretaria de Esportes, Cultura e Lazer.
Função	27	Desporto e Lazer.
Sub-Função	27.122	Administração Geral. 
Programa	27.695.010 	Mais Esporte, Cultura, Lazer e Turismo 
Atividade	27.695.010.2.0049	Incentivo ao Turismo Rural e Urbano.  
Elemento	4.4.90.51	Obras e Instalações.

",41035,01616837000122,MUNICIPIO DE ROSARIO DA LIMEIRA,Construção do Espaço de Convivência na rua  Balneário Américo José Onório area urbano e dentro do perímetro urbano do Municipio de Rosario da Limeira.,88000,1,Construção do Espaço de Convivência na rua  Balneário Américo José Onório area urbano e dentro do perímetro urbano do Municipio de Rosario da Limeira.,UN,1,0,396000,0,0,0,0,0,0,36
81663,01640429000106,MUNICIPIO DE PEDRA BONITA,MG,202514110003-REGINALDO LOPES,38493,Enviado para Análise,36,AÇÃO ORÇAMENTÁRIA MUNICIPAL Nº 02.04.02 DEPARTAMENTO DE ÁGUA E SANEAMENTO BÁSICO 17.512 SANEAMENTO BÁSICO URBANO - RUBRCA ORÇAMENTÁRIA MUNICIPAL Nº 17.512.0015.1008 CONSTRUÇÃO E REFORMA REDE DISTRIBUICAO DE ÁGUA – CÓDIGO DA DESPESA 44.90.51.00 FICHA  389 OBRAS E INSTALAÇÕES – FONTE DE RECURSOS 1.706.000 Transferência Especial da União.,41244,01640429000106,MUNICIPIO DE PEDRA BONITA,"PERFURAÇÃO, INSTALAÇÃO DE 1 (UM)  POÇO ARTESIANO, INSTALAÇAO DE RESERVATÓRIO E REDES DE DISTRIBUIÇÃO DE ÁGUA NA COMUNIDADE DO MATIPO GRANDE EM PEDRA BONITA E PERFURAÇÃO E INSTALAÇÃO DE  3 (TRÊS) POÇOS ARTESIANO NA SEDE DA CIDADE DE PEDRA BONITA PARA ATENDER A POPULAÇÃO DA ZONA URBANA.",88422,1,"PERFURAÇÃO, INSTALAÇÃO DE 1 (UM)  POÇO ARTESIANO, INSTALAÇÇAO DE RESERVATÓRIO E REDES DE DISTRIBUIÇÃO DE ÁGUA NA COMUNIDADE DO MATIPO GRANDE EM PEDRA BONITA E PERFURAÇÃO E INSTALAÇÃO DE  3 (TRÊS) POÇOS ARTESIANO NA SEDE DA CIDADE DE PEDRA BONITA/MG",UN,4,0,396000,0,0,0,0,0,0,36
81411,06554257000171,MUNICIPIO DE CORRENTE,PI,202529000001-CIRO NOGUEIRA,38669,APROVADO,36,"PODER:02 
ÓRGÃO:05
UNIDADE:00
PROJETO / ATIVIDADE:
15.452.1263.1081.0000
FONTE DE RECURSO: 706
",41421,06554257000171,MUNICIPIO DE CORRENTE,Construção de Ponte sobre o Riacho da Taboquinha – Bairro Vila Nova Zona Urbana do Municipio de Corrente - PI,88662,1,Construção de Ponte sobre o Riacho da Taboquinha – Bairro Vila Nova Zona Urbana do Municipio de Corrente - PI,M,10,0,396000,0,0,0,0,0,0,36
81682,50387844000105,MUNICIPIO DE JABOTICABAL,SP,202515270002-CARLOS SAMPAIO,39555,Em Complementação,36,NA,42330,50387844000105,MUNICIPIO DE JABOTICABAL,"Construção de Biblioteca Contêiner, com preparação de fundação, aquisição e instalação de contêiner, execução de rede hidráulica com banheiro adaptado, execução de rede elétrica, preparação para conforto térmico, aquisição de mobiliário de escritório, expositivo para livros e eletrônico,
incluindo computadores, impressora, projetor, aparelhagem sonora e aparelhos de ar condicionado.",90225,1,Construção de Biblioteca Contêiner,UN,1,0,437178.06,0,0,0,0,0,0,36
81691,45369220000125,MUNICIPIO DE SAO SIMAO,SP,202515270002-CARLOS SAMPAIO,43227,Enviado para Análise,12,1.27.812.1024.2030.4.4.90.51.00,46202,45369220000125,MUNICIPIO DE SAO SIMAO,"Reforma e Melhorias - Poliesportivo Mauro Furlan
",97485,1,"O Poliesportivo Mauro Furlan é um importante equipamento público destinado à prática de atividades esportivas, recreativas e sociais, atendendo crianças, jovens, adultos e idosos da comunidade local. No entanto, atualmente o espaço encontra-se com sua est",UN,1,0,841500,0,0,0,0,0,0,12
81670,18307835000154,MUNICIPIO DE ITABIRITO,MG,202514110003-REGINALDO LOPES,40808,Enviado para Análise,36,02.036.001.06.181.0681.5141.4.4.90.52.00  - equipamento e material permanente,43637,18307835000154,MUNICIPIO DE ITABIRITO,AQUISIÇÃO DE VEICULO PARA ATENDIMENTO  DOS SERVIÇOS DA DEFESA CIVIL MUNICIPAL.,92460,1,AQUISIÇÃO DE VEICULO PARA ATENDIMENTO  DOS SERVIÇOS DA DEFESA CIVIL MUNICIPAL.,UN,1,0,198000,0,0,0,0,0,0,36
81686,44723740000121,MUNICIPIO DE ELIAS FAUSTO,SP,202515270002-CARLOS SAMPAIO,41355,Em Complementação,36,NA,44230,44723740000121,MUNICIPIO DE ELIAS FAUSTO,- Recapeamento em vias urbanas,93521,1,Recapemento em vias urbanas,M2,5000,0,396000,0,0,0,0,0,0,36
81678,18409219000104,MUNICIPIO DE SANTA MARIA DO SUACUI,MG,202514110003-REGINALDO LOPES,42062,Em Complementação,36,3067- Construção e melhoramento em vias urbanas do município,44957,18409219000104,MUNICIPIO DE SANTA MARIA DO SUACUI,Pavimentação em bloquetes de vias no distrito de Glucínio em Santa Maria do Suaçuí,94830,1,Pavimentação em bloquetes de vias do Distrito de Glucínio em Santa Maria do Suaçuí,M2,2400,0,396000,0,0,0,0,0,0,36
81674,18338236000106,MUNICIPIO DE PIAU,MG,202514110003-REGINALDO LOPES,42373,Enviado para Análise,36,"ORGÃO: 02 - PREFEITURA MUNICIPAL DE PIAU
UNIDADE: 10 – SERVIÇOS EDUCAÇÃO
SUB – UNIDADE: 01 – SERVIÇOS CULTURAIS, PATRIMONIAIS, TURISMO E DE LAZER
FUNÇÃO: 27- DESPORTO E LAZER
SUB-FUNÇÃO: 812 – DESPORTO COMUNITÁRIO
PROJETO ATIVIDADE: 1.0010 – AMPLIAÇÃO E MELHORAMENTO EM CAMPOS DE FUTEBOL
ELEMENTO: 4.4.90.51.00 – OBRAS E INSTALAÇÕES
FONTE: 1.500
",45275,18338236000106,MUNICIPIO DE PIAU,"Reforma e ampliação do Estádio Municipal de Piau, incluindo a requalificação dos vestiários existentes, a substituição de 50% do alambrado atual e a construção de uma nova arquibancada com três patamares. Para viabilizar essa estrutura, será executado um muro de arrimo. Além disso, estão previstas melhorias no sistema de iluminação e a implantação de novos pontos de energia elétrica",95482,1,Construção de muro de contenção,M2,215,0,110000,0,0,0,0,0,0,36
81674,18338236000106,MUNICIPIO DE PIAU,MG,202514110003-REGINALDO LOPES,42373,Enviado para Análise,36,"ORGÃO: 02 - PREFEITURA MUNICIPAL DE PIAU
UNIDADE: 10 – SERVIÇOS EDUCAÇÃO
SUB – UNIDADE: 01 – SERVIÇOS CULTURAIS, PATRIMONIAIS, TURISMO E DE LAZER
FUNÇÃO: 27- DESPORTO E LAZER
SUB-FUNÇÃO: 812 – DESPORTO COMUNITÁRIO
PROJETO ATIVIDADE: 1.0010 – AMPLIAÇÃO E MELHORAMENTO EM CAMPOS DE FUTEBOL
ELEMENTO: 4.4.90.51.00 – OBRAS E INSTALAÇÕES
FONTE: 1.500
",45275,18338236000106,MUNICIPIO DE PIAU,"Reforma e ampliação do Estádio Municipal de Piau, incluindo a requalificação dos vestiários existentes, a substituição de 50% do alambrado atual e a construção de uma nova arquibancada com três patamares. Para viabilizar essa estrutura, será executado um muro de arrimo. Além disso, estão previstas melhorias no sistema de iluminação e a implantação de novos pontos de energia elétrica",95483,2,CONSTRUÇÃO DE ARQUIBANCADA,UN,1,0,150000,0,2070.46,0,0,0,0,36
81674,18338236000106,MUNICIPIO DE PIAU,MG,202514110003-REGINALDO LOPES,42373,Enviado para Análise,36,"ORGÃO: 02 - PREFEITURA MUNICIPAL DE PIAU
UNIDADE: 10 – SERVIÇOS EDUCAÇÃO
SUB – UNIDADE: 01 – SERVIÇOS CULTURAIS, PATRIMONIAIS, TURISMO E DE LAZER
FUNÇÃO: 27- DESPORTO E LAZER
SUB-FUNÇÃO: 812 – DESPORTO COMUNITÁRIO
PROJETO ATIVIDADE: 1.0010 – AMPLIAÇÃO E MELHORAMENTO EM CAMPOS DE FUTEBOL
ELEMENTO: 4.4.90.51.00 – OBRAS E INSTALAÇÕES
FONTE: 1.500
",45275,18338236000106,MUNICIPIO DE PIAU,"Reforma e ampliação do Estádio Municipal de Piau, incluindo a requalificação dos vestiários existentes, a substituição de 50% do alambrado atual e a construção de uma nova arquibancada com três patamares. Para viabilizar essa estrutura, será executado um muro de arrimo. Além disso, estão previstas melhorias no sistema de iluminação e a implantação de novos pontos de energia elétrica",95484,3,REFORMA DO ALAMBRABDO,M,137,0,28000,0,2655.12,0,0,0,0,36
81674,18338236000106,MUNICIPIO DE PIAU,MG,202514110003-REGINALDO LOPES,42373,Enviado para Análise,36,"ORGÃO: 02 - PREFEITURA MUNICIPAL DE PIAU
UNIDADE: 10 – SERVIÇOS EDUCAÇÃO
SUB – UNIDADE: 01 – SERVIÇOS CULTURAIS, PATRIMONIAIS, TURISMO E DE LAZER
FUNÇÃO: 27- DESPORTO E LAZER
SUB-FUNÇÃO: 812 – DESPORTO COMUNITÁRIO
PROJETO ATIVIDADE: 1.0010 – AMPLIAÇÃO E MELHORAMENTO EM CAMPOS DE FUTEBOL
ELEMENTO: 4.4.90.51.00 – OBRAS E INSTALAÇÕES
FONTE: 1.500
",45275,18338236000106,MUNICIPIO DE PIAU,"Reforma e ampliação do Estádio Municipal de Piau, incluindo a requalificação dos vestiários existentes, a substituição de 50% do alambrado atual e a construção de uma nova arquibancada com três patamares. Para viabilizar essa estrutura, será executado um muro de arrimo. Além disso, estão previstas melhorias no sistema de iluminação e a implantação de novos pontos de energia elétrica",95485,4,REFORMA DO VESTIÁRIO,M2,85,0,108000,0,2000,0,0,0,0,36
81666,18334276000171,MUNICIPIO DE BOM JESUS DO GALHO,MG,202514110003-REGINALDO LOPES,37982,APROVADO,36,02 15 01 15 451 0021 1.064 449051,40727,18334276000171,MUNICIPIO DE BOM JESUS DO GALHO,"PAVIMENTAÇÃO DE VIAS URBANAS , RUA   JOÃO VALADARES, RUA JOSE DE SOUZA ,RUA JESUINA SOARES BATISTA E RUA FRANCISCO LOPES JACOBE  NO MUNICIPIO DE BOM JESUS DO GALHO - MG",87488,1,"PAVIMENTAÇÃO ASFALTICA DAS  RUAS   JOÃO VALADARES 2081 m², RUA JOSE DE SOUZA 439,05 m² ,RUA JESUINA SOARES BATISTA 966,58 m²E RUA FRANCISCO LOPES JACOBE  640 m², NO MUNICIPIO DE BOM JESUS DO GALHO - MG",M2,4127,0,396000,0,13969.45,0,0,0,0,36
81708,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,SP,202515810014-JEFFERSON CAMPOS,41299,APROVADO,36,"08 - serviços municipais
08.01 - serviços urbanos
",44170,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,"TROCA DE PAVIMENTAÇÃO
Rua Professor José de Melo, Decreto nº 191, de 25 de janeiro de 1983, Centro;
Comprimento: 124 metros
Largura: 7 metros
Total em m²: 868
Custo aproximado: R$ 173.600,00 (cento e setenta e três mil e seiscentos reais)

Rua Engenheiro Pedro Pereira Rio Branco, Decreto nº 60, de 28 de dezembro de 1976, Centro;
Comprimento: 230 metros
Largura: 7,5 metros
Total em m²: 1.725
Custo aproximado: 345.000,00 (trezentos e quarenta e cinco mil reais)

Rua Vereador João Pereira Lopes, Lei nº 696, de 11 de junho de 1992, Centro;
Comprimento: 150 metros
Largura: 7 metros
Total em m²: 1.050
Custo aproximado: 210.000,00 (duzentos e dez mil reais)

Rua Dr. Luiz de Aguiar, Lei nº 803, de 26 de outubro de 1994, Alto do Cruzeiro;
Total em m²: 800 (parte final)
Custo aproximado: 160.000,00 (cento e sessenta mil reais)",93360,1,"TROCA DE PAVIMENTAÇÃO Rua Professor José de Melo, Decreto nº 191, de 25 de janeiro de 1983,",M2/MÊS,868,0,275000,0,0,0,0,0,0,36
81708,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,SP,202515810014-JEFFERSON CAMPOS,41299,APROVADO,36,"08 - serviços municipais
08.01 - serviços urbanos
",44170,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,"TROCA DE PAVIMENTAÇÃO
Rua Professor José de Melo, Decreto nº 191, de 25 de janeiro de 1983, Centro;
Comprimento: 124 metros
Largura: 7 metros
Total em m²: 868
Custo aproximado: R$ 173.600,00 (cento e setenta e três mil e seiscentos reais)

Rua Engenheiro Pedro Pereira Rio Branco, Decreto nº 60, de 28 de dezembro de 1976, Centro;
Comprimento: 230 metros
Largura: 7,5 metros
Total em m²: 1.725
Custo aproximado: 345.000,00 (trezentos e quarenta e cinco mil reais)

Rua Vereador João Pereira Lopes, Lei nº 696, de 11 de junho de 1992, Centro;
Comprimento: 150 metros
Largura: 7 metros
Total em m²: 1.050
Custo aproximado: 210.000,00 (duzentos e dez mil reais)

Rua Dr. Luiz de Aguiar, Lei nº 803, de 26 de outubro de 1994, Alto do Cruzeiro;
Total em m²: 800 (parte final)
Custo aproximado: 160.000,00 (cento e sessenta mil reais)",93361,2,"TROCA DE PAVIMENTAÇÃO Rua Engenheiro Pedro Pereira Rio Branco, Decreto nº 60, de 28 de dezembro de 1976, Centro;",M2/MÊS,1725,0,345000,0,0,0,0,0,0,36
81708,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,SP,202515810014-JEFFERSON CAMPOS,41299,APROVADO,36,"08 - serviços municipais
08.01 - serviços urbanos
",44170,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,"TROCA DE PAVIMENTAÇÃO
Rua Professor José de Melo, Decreto nº 191, de 25 de janeiro de 1983, Centro;
Comprimento: 124 metros
Largura: 7 metros
Total em m²: 868
Custo aproximado: R$ 173.600,00 (cento e setenta e três mil e seiscentos reais)

Rua Engenheiro Pedro Pereira Rio Branco, Decreto nº 60, de 28 de dezembro de 1976, Centro;
Comprimento: 230 metros
Largura: 7,5 metros
Total em m²: 1.725
Custo aproximado: 345.000,00 (trezentos e quarenta e cinco mil reais)

Rua Vereador João Pereira Lopes, Lei nº 696, de 11 de junho de 1992, Centro;
Comprimento: 150 metros
Largura: 7 metros
Total em m²: 1.050
Custo aproximado: 210.000,00 (duzentos e dez mil reais)

Rua Dr. Luiz de Aguiar, Lei nº 803, de 26 de outubro de 1994, Alto do Cruzeiro;
Total em m²: 800 (parte final)
Custo aproximado: 160.000,00 (cento e sessenta mil reais)",93362,3,"TROCA DE PAVIMENTAÇÃO Rua Vereador João Pereira Lopes, Lei nº 696, de 11 de junho de 1992, Centro;",M2/MÊS,1050,0,210000,0,0,0,0,0,0,36
81708,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,SP,202515810014-JEFFERSON CAMPOS,41299,APROVADO,36,"08 - serviços municipais
08.01 - serviços urbanos
",44170,46631248000151,MUNICIPIO DE SAO LUIZ DO PARAITINGA,"TROCA DE PAVIMENTAÇÃO
Rua Professor José de Melo, Decreto nº 191, de 25 de janeiro de 1983, Centro;
Comprimento: 124 metros
Largura: 7 metros
Total em m²: 868
Custo aproximado: R$ 173.600,00 (cento e setenta e três mil e seiscentos reais)

Rua Engenheiro Pedro Pereira Rio Branco, Decreto nº 60, de 28 de dezembro de 1976, Centro;
Comprimento: 230 metros
Largura: 7,5 metros
Total em m²: 1.725
Custo aproximado: 345.000,00 (trezentos e quarenta e cinco mil reais)

Rua Vereador João Pereira Lopes, Lei nº 696, de 11 de junho de 1992, Centro;
Comprimento: 150 metros
Largura: 7 metros
Total em m²: 1.050
Custo aproximado: 210.000,00 (duzentos e dez mil reais)

Rua Dr. Luiz de Aguiar, Lei nº 803, de 26 de outubro de 1994, Alto do Cruzeiro;
Total em m²: 800 (parte final)
Custo aproximado: 160.000,00 (cento e sessenta mil reais)",93363,4,"TROCA DE PAVIMENTAÇÃO Rua Dr. Luiz de Aguiar, Lei nº 803, de 26 de outubro de 1994, Alto do Cruzeiro;",M2/MÊS,800,0,160000,0,0,0,0,0,0,36
81714,10287373000149,MUNICIPIO DE BETANIA,PE,202516900001-RENILDO CALHEIROS,35529,Enviado para Análise,36,"dotaçao: 1843
órgao: 050000 secretaria de obras, urbanismos e habitação 
Unidade: 050001 Departamento de Administraçao
Ação: 1581315011.1034 - Contrução, Reforma e/ou Ampliação de Praças, parques, jardins e área 
despesa: 4490510 - Obras e instalações 
fonte: transferencias da uniao decorrenre de emendas individuais",38273,10287373000149,MUNICIPIO DE BETANIA,Contrução de Praça no municipio de Betânia - PE.,84017,1,Construção de Praça no município de Betânia,UN,1,0,1485000,0,0,0,0,0,0,36
81700,46523064000178,MUNICIPIO DE CAIEIRAS,SP,202515810014-JEFFERSON CAMPOS,40245,APROVADO,24,"Despesa 01162
Função: 15 
Subfunção: 451
Ação: 2070
Valor: R$ 990.000,00 (4.4.90.51)

02.05.01   4.4.90.51.00   15  451  0016  2070",43053,46523064000178,MUNICIPIO DE CAIEIRAS,"Recapeamento Asfáltico na Rua Amadeu Simonetti, no bairro SERPA do Município de Caieiras/SP.",91527,1,Recapeamento Asfáltico na Rua Amadeu Simonetti - SERPA,M2,4434,0,990000,0,370344.86,0,0,0,0,24
81718,10122307000119,MUNICIPIO DE SAIRE,PE,202516900001-RENILDO CALHEIROS,35128,APROVADO,36,AQUISIÇÃO DE CAMINHÃO PIPA,37889,10122307000119,MUNICIPIO DE SAIRE,AQUISIÇÃO DE UM CAMINHÃO PIPA PARA FORTALECER A ESTRUTURA DA SECRETARIA DE AGRICULTURA MUNICIPAL VISANDO O APOIO NO ABASTECIMENTO NO CAMPO AO PEQUENO E MEIO PRODUTOR.,83511,1,CAMINHÃO PIPA,UN,1,0,618750,0,0,0,0,0,0,1
