"id_op_ob","data_emissao_op","numero_ordem_pagamento","vinculacao_op","situacao_op","descricao_situacao_op","data_situacao_op","data_emissao_ob","numero_ordem_bancaria","numero_ordem_lancamento","data_assinatura_ordenador_despesa_ob","data_assinatura_gestor_financeiro_ob","id_dh"
39982,"2025-09-09","2025OP001213",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001225","2025NS013381","2025-09-09","2025-09-09",60815
40904,"2025-09-09","2025OP002135",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002135","2025NS014303","2025-09-09","2025-09-09",62500
40906,"2025-09-09","2025OP002137",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002137","2025NS014305","2025-09-09","2025-09-09",61964
42747,"2025-09-11","2025OP003978",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003970","2025NS017787","2025-09-11","2025-09-11",63381
42748,"2025-09-11","2025OP003979",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003971","2025NS017788","2025-09-11","2025-09-11",63998
43127,"2025-09-11","2025OP004358",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004340","2025NS018167","2025-09-11","2025-09-11",64068
44064,"2025-10-21","2025OP005313",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005312","2025NS023633","2025-10-21","2025-10-21",65765
43712,"2025-09-29","2025OP004952",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004951","2025NS020167","2025-10-01","2025-09-29",65227
44816,"2025-10-21","2025OP006065",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006050","2025NS024385","2025-10-21","2025-10-21",67466
43713,"2025-09-29","2025OP004953",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004952","2025NS020168","2025-10-01","2025-09-29",65088
40905,"2025-09-09","2025OP002136",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002136","2025NS014304","2025-09-09","2025-09-09",61844
40152,"2025-09-09","2025OP001383",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001383","2025NS013551","2025-09-09","2025-09-09",62201
42750,"2025-09-11","2025OP003981",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003983","2025NS017790","2025-09-11","2025-09-11",63561
42749,"2025-09-11","2025OP003980",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003976","2025NS017789","2025-09-11","2025-09-11",63648
45833,"2025-10-21","2025OP007082",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007080","2025NS025402","2025-10-21","2025-10-21",66623
45493,"2025-10-21","2025OP006742",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006747","2025NS025062","2025-10-21","2025-10-21",65997
45834,"2025-10-21","2025OP007083",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007095","2025NS025403","2025-10-21","2025-10-21",66631
45832,"2025-10-21","2025OP007081",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007088","2025NS025401","2025-10-21","2025-10-21",66479
45492,"2025-10-21","2025OP006741",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006744","2025NS025061","2025-10-21","2025-10-21",65781
45494,"2025-10-21","2025OP006743",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006745","2025NS025063","2025-10-21","2025-10-21",67675
38931,"2025-09-09","2025OP000162",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000162","2025NS012330","2025-09-09","2025-09-09",61849
41350,"2025-09-09","2025OP002581",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002581","2025NS014749","2025-09-09","2025-09-09",62041
45617,"2025-10-21","2025OP006866",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006859","2025NS025186","2025-10-21","2025-10-21",66092
43235,"2025-09-29","2025OP004475",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004475","2025NS019690","2025-10-01","2025-09-29",65210
41621,"2025-09-11","2025OP002852",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002851","2025NS016661","2025-09-11","2025-09-11",64270
42390,"2025-09-11","2025OP003621",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003645","2025NS017430","2025-09-11","2025-09-11",64586
45923,"2025-10-21","2025OP007172",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007169","2025NS025492","2025-10-21","2025-10-21",66474
45618,"2025-10-21","2025OP006867",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006847","2025NS025187","2025-10-21","2025-10-21",66793
43929,"2025-10-21","2025OP005178",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005177","2025NS023498","2025-10-21","2025-10-21",66826
43928,"2025-10-21","2025OP005177",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005176","2025NS023497","2025-10-21","2025-10-21",66881
45624,"2025-10-21","2025OP006873",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006870","2025NS025193","2025-10-21","2025-10-21",67008
44990,"2025-10-21","2025OP006239",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006239","2025NS024559","2025-10-21","2025-10-21",67081
45835,"2025-10-21","2025OP007084",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007091","2025NS025404","2025-10-21","2025-10-21",67354
45613,"2025-10-21","2025OP006862",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006858","2025NS025182","2025-10-21","2025-10-21",67101
44991,"2025-10-21","2025OP006240",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006250","2025NS024560","2025-10-21","2025-10-21",67166
43923,"2025-10-21","2025OP005172",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005171","2025NS023492","2025-10-21","2025-10-21",67542
45046,"2025-10-21","2025OP006295",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006278","2025NS024615","2025-10-21","2025-10-21",67784
39297,"2025-09-09","2025OP000528",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000516","2025NS012696","2025-09-09","2025-09-09",61128
38930,"2025-09-09","2025OP000161",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000161","2025NS012329","2025-09-09","2025-09-09",61769
43237,"2025-09-29","2025OP004477",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004477","2025NS019692","2025-10-01","2025-09-29",65159
38932,"2025-09-09","2025OP000163",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000163","2025NS012331","2025-09-09","2025-09-09",62779
43326,"2025-09-29","2025OP004566",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004560","2025NS019781","2025-10-01","2025-09-29",65265
41623,"2025-09-11","2025OP002854",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002860","2025NS016663","2025-09-11","2025-09-11",63321
43922,"2025-10-21","2025OP005171",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005170","2025NS023491","2025-10-21","2025-10-21",66614
43930,"2025-10-21","2025OP005179",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005178","2025NS023499","2025-10-21","2025-10-21",66342
43236,"2025-09-29","2025OP004476",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004476","2025NS019691","2025-10-01","2025-09-29",65264
43932,"2025-10-21","2025OP005181",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005180","2025NS023501","2025-10-21","2025-10-21",65601
43327,"2025-09-29","2025OP004567",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004562","2025NS019782","2025-10-01","2025-09-29",65081
40781,"2025-09-09","2025OP002012",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002020","2025NS014180","2025-09-09","2025-09-09",60849
41624,"2025-09-11","2025OP002855",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002866","2025NS016664","2025-09-11","2025-09-11",63370
42987,"2025-09-11","2025OP004218",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004225","2025NS018027","2025-09-11","2025-09-11",64172
43925,"2025-10-21","2025OP005174",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005173","2025NS023494","2025-10-21","2025-10-21",65783
44996,"2025-10-21","2025OP006245",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006249","2025NS024565","2025-10-21","2025-10-21",66700
43924,"2025-10-21","2025OP005173",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005172","2025NS023493","2025-10-21","2025-10-21",65784
43926,"2025-10-21","2025OP005175",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005174","2025NS023495","2025-10-21","2025-10-21",67525
39298,"2025-09-09","2025OP000529",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000518","2025NS012697","2025-09-09","2025-09-09",61187
42986,"2025-09-11","2025OP004217",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004233","2025NS018026","2025-09-11","2025-09-11",63529
42989,"2025-09-11","2025OP004220",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004226","2025NS018029","2025-09-11","2025-09-11",64150
42988,"2025-09-11","2025OP004219",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004215","2025NS018028","2025-09-11","2025-09-11",64753
42991,"2025-09-11","2025OP004222",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004222","2025NS018031","2025-09-11","2025-09-11",64760
42990,"2025-09-11","2025OP004221",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004212","2025NS018030","2025-09-11","2025-09-11",64771
43329,"2025-09-29","2025OP004569",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004566","2025NS019784","2025-10-01","2025-09-29",65216
44678,"2025-10-21","2025OP005927",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB005927","2025NS024247","2025-10-21","2025-10-21",65786
43805,"2025-09-29","2025OP005045",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB005046","2025NS020260","2025-10-01","2025-09-29",65020
44677,"2025-10-21","2025OP005926",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB005926","2025NS024246","2025-10-21","2025-10-21",66069
44237,"2025-10-21","2025OP005486",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005485","2025NS023806","2025-10-21","2025-10-21",66186
39883,"2025-09-09","2025OP001114",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001121","2025NS013282","2025-09-09","2025-09-09",60850
45846,"2025-10-21","2025OP007095",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007084","2025NS025415","2025-10-21","2025-10-21",65602
44236,"2025-10-21","2025OP005485",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005484","2025NS023805","2025-10-21","2025-10-21",67174
45847,"2025-10-21","2025OP007096",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007087","2025NS025416","2025-10-21","2025-10-21",67715
42997,"2025-09-11","2025OP004228",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004231","2025NS018037","2025-09-11","2025-09-11",64739
40517,"2025-09-09","2025OP001748",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001748","2025NS013916","2025-09-09","2025-09-09",61985
40518,"2025-09-09","2025OP001749",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001749","2025NS013917","2025-09-09","2025-09-09",61987
40510,"2025-09-09","2025OP001741",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001741","2025NS013909","2025-09-09","2025-09-09",62501
40787,"2025-09-09","2025OP002018",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002004","2025NS014186","2025-09-09","2025-09-09",60851
40516,"2025-09-09","2025OP001747",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001747","2025NS013915","2025-09-09","2025-09-09",61980
45185,"2025-10-21","2025OP006434",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006436","2025NS024754","2025-10-21","2025-10-21",65785
40511,"2025-09-09","2025OP001742",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001742","2025NS013910","2025-09-09","2025-09-09",61770
44273,"2025-10-21","2025OP005522",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005521","2025NS023842","2025-10-21","2025-10-21",66347
42510,"2025-09-11","2025OP003741",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003741","2025NS017550","2025-09-11","2025-09-11",63324
40021,"2025-09-09","2025OP001252",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001252","2025NS013420","2025-09-09","2025-09-09",61825
40520,"2025-09-09","2025OP001751",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001751","2025NS013919","2025-09-09","2025-09-09",62344
40522,"2025-09-09","2025OP001753",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001753","2025NS013921","2025-09-09","2025-09-09",61991
40508,"2025-09-09","2025OP001739",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001739","2025NS013907","2025-09-09","2025-09-09",60821
40810,"2025-09-09","2025OP002041",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002041","2025NS014209","2025-09-09","2025-09-09",60852
40514,"2025-09-09","2025OP001745",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001745","2025NS013913","2025-09-09","2025-09-09",61864
42511,"2025-09-11","2025OP003742",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003733","2025NS017551","2025-09-11","2025-09-11",63753
41855,"2025-09-11","2025OP003086",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003086","2025NS016895","2025-09-11","2025-09-11",64226
39352,"2025-09-09","2025OP000583",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000583","2025NS012751","2025-09-09","2025-09-09",61877
40519,"2025-09-09","2025OP001750",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001750","2025NS013918","2025-09-09","2025-09-09",61992
44281,"2025-10-21","2025OP005530",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005529","2025NS023850","2025-10-21","2025-10-21",66343
40512,"2025-09-09","2025OP001743",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001743","2025NS013911","2025-09-09","2025-09-09",61994
39351,"2025-09-09","2025OP000582",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000582","2025NS012750","2025-09-09","2025-09-09",62181
43343,"2025-09-29","2025OP004583",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004583","2025NS019798","2025-10-01","2025-09-29",65089
40521,"2025-09-09","2025OP001752",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001752","2025NS013920","2025-09-09","2025-09-09",62345
40515,"2025-09-09","2025OP001746",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001746","2025NS013914","2025-09-09","2025-09-09",62266
43341,"2025-09-29","2025OP004581",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004581","2025NS019796","2025-10-01","2025-09-29",65174
40513,"2025-09-09","2025OP001744",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001744","2025NS013912","2025-09-09","2025-09-09",63016
45186,"2025-10-21","2025OP006435",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006442","2025NS024755","2025-10-21","2025-10-21",66324
40828,"2025-09-09","2025OP002059",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002059","2025NS014227","2025-09-09","2025-09-09",60854
39348,"2025-09-09","2025OP000579",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000579","2025NS012747","2025-09-09","2025-09-09",61884
41066,"2025-09-09","2025OP002297",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002297","2025NS014465","2025-09-09","2025-09-09",62018
40971,"2025-09-09","2025OP002202",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002202","2025NS014370","2025-09-09","2025-09-09",62166
39353,"2025-09-09","2025OP000584",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000584","2025NS012752","2025-09-09","2025-09-09",62182
43762,"2025-09-29","2025OP005002",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB005001","2025NS020217","2025-10-01","2025-09-29",65168
39347,"2025-09-09","2025OP000578",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000578","2025NS012746","2025-09-09","2025-09-09",62648
44271,"2025-10-21","2025OP005520",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005519","2025NS023840","2025-10-21","2025-10-21",66370
43761,"2025-09-29","2025OP005001",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB005000","2025NS020216","2025-10-01","2025-09-29",65033
41857,"2025-09-11","2025OP003088",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003087","2025NS016897","2025-09-11","2025-09-11",64276
42849,"2025-09-11","2025OP004080",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004075","2025NS017889","2025-09-11","2025-09-11",64287
43344,"2025-09-29","2025OP004584",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004584","2025NS019799","2025-10-01","2025-09-29",65266
44276,"2025-10-21","2025OP005525",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005524","2025NS023845","2025-10-21","2025-10-21",66363
40625,"2025-09-09","2025OP001856",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB001856","2025NS014024","2025-09-09","2025-09-09",60860
42850,"2025-09-11","2025OP004081",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004068","2025NS017890","2025-09-11","2025-09-11",64873
44418,"2025-10-21","2025OP005667",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005666","2025NS023987","2025-10-21","2025-10-21",65914
44278,"2025-10-21","2025OP005527",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005526","2025NS023847","2025-10-21","2025-10-21",66513
45184,"2025-10-21","2025OP006433",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006446","2025NS024753","2025-10-21","2025-10-21",67405
44270,"2025-10-21","2025OP005519",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005518","2025NS023839","2025-10-21","2025-10-21",67684
43342,"2025-09-29","2025OP004582",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004582","2025NS019797","2025-10-01","2025-09-29",65244
44274,"2025-10-21","2025OP005523",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005522","2025NS023843","2025-10-21","2025-10-21",66283
41065,"2025-09-09","2025OP002296",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002296","2025NS014464","2025-09-09","2025-09-09",60648
41969,"2025-09-11","2025OP003200",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003184","2025NS017009","2025-09-11","2025-09-11",63735
41962,"2025-09-11","2025OP003193",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003186","2025NS017002","2025-09-11","2025-09-11",63879
41964,"2025-09-11","2025OP003195",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003179","2025NS017004","2025-09-11","2025-09-11",64106
41963,"2025-09-11","2025OP003194",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003198","2025NS017003","2025-09-11","2025-09-11",64109
41967,"2025-09-11","2025OP003198",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003181","2025NS017007","2025-09-11","2025-09-11",63946
41966,"2025-09-11","2025OP003197",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003185","2025NS017006","2025-09-11","2025-09-11",64142
44415,"2025-10-21","2025OP005664",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005663","2025NS023984","2025-10-21","2025-10-21",66070
41968,"2025-09-11","2025OP003199",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003195","2025NS017008","2025-09-11","2025-09-11",64458
41965,"2025-09-11","2025OP003196",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003190","2025NS017005","2025-09-11","2025-09-11",64539
42851,"2025-09-11","2025OP004082",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB004091","2025NS017891","2025-09-11","2025-09-11",64777
44410,"2025-10-21","2025OP005659",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005658","2025NS023979","2025-10-21","2025-10-21",66307
44414,"2025-10-21","2025OP005663",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005662","2025NS023983","2025-10-21","2025-10-21",66634
44409,"2025-10-21","2025OP005658",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005657","2025NS023978","2025-10-21","2025-10-21",66306
44280,"2025-10-21","2025OP005529",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005528","2025NS023849","2025-10-21","2025-10-21",66127
45243,"2025-10-21","2025OP006492",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB006483","2025NS024812","2025-10-21","2025-10-21",65977
44405,"2025-10-21","2025OP005654",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005653","2025NS023974","2025-10-21","2025-10-21",66710
45791,"2025-10-21","2025OP007040",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-22","2025-10-22","2025OB007026","2025NS025360","2025-10-21","2025-10-21",66725
44406,"2025-10-21","2025OP005655",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005654","2025NS023975","2025-10-21","2025-10-21",66654
44408,"2025-10-21","2025OP005657",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005656","2025NS023977","2025-10-21","2025-10-21",67120
44413,"2025-10-21","2025OP005662",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005661","2025NS023982","2025-10-21","2025-10-21",67164
38997,"2025-09-09","2025OP000228",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000217","2025NS012396","2025-09-09","2025-09-09",62015
41590,"2025-09-11","2025OP002821",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002839","2025NS016630","2025-09-11","2025-09-11",64832
38891,"2025-09-09","2025OP000122",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000122","2025NS012290","2025-09-09","2025-09-09",61471
38888,"2025-09-09","2025OP000119",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000119","2025NS012287","2025-09-09","2025-09-09",62503
38887,"2025-09-09","2025OP000118",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000118","2025NS012286","2025-09-09","2025-09-09",63028
38889,"2025-09-09","2025OP000120",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB000120","2025NS012288","2025-09-09","2025-09-09",63193
43597,"2025-09-29","2025OP004837",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004836","2025NS020052","2025-10-01","2025-09-29",65155
41591,"2025-09-11","2025OP002822",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002840","2025NS016631","2025-09-11","2025-09-11",63979
43227,"2025-09-29","2025OP004467",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004467","2025NS019682","2025-10-01","2025-09-29",65116
43226,"2025-09-29","2025OP004466",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-01","2025-10-01","2025OB004466","2025NS019681","2025-10-01","2025-09-29",65149
43893,"2025-10-21","2025OP005142",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005141","2025NS023462","2025-10-21","2025-10-21",66365
41588,"2025-09-11","2025OP002819",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB002846","2025NS016628","2025-09-11","2025-09-11",64074
43884,"2025-10-21","2025OP005133",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005132","2025NS023453","2025-10-21","2025-10-21",66397
41465,"2025-09-09","2025OP002696",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002696","2025NS014864","2025-09-09","2025-09-09",61929
41464,"2025-09-09","2025OP002695",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-09","2025-09-09","2025OB002695","2025NS014863","2025-09-09","2025-09-09",62872
42360,"2025-09-11","2025OP003591",405,5,"OB Enviada à instituição bancária para pagamento","2025-09-12","2025-09-12","2025OB003582","2025NS017400","2025-09-11","2025-09-11",64071
44411,"2025-10-21","2025OP005660",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005659","2025NS023980","2025-10-21","2025-10-21",66805
43895,"2025-10-21","2025OP005144",405,5,"OB Enviada à instituição bancária para pagamento","2025-10-21","2025-10-21","2025OB005143","2025NS023464","2025-10-21","2025-10-21",66888
