"id_historico_op_ob","data_hora_historico_op","historico_situacao_op","descricao_historico_situacao_op","id_op_ob"
150970,"2025-09-09T11:45:43.084592",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41223
151600,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41223
148279,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41232
150979,"2025-09-09T11:46:12.667376",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41232
151601,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41232
148289,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41242
150989,"2025-09-09T11:46:46.245869",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41242
151641,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41242
162121,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43797
162775,"2025-09-29T19:17:54.374619",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43797
148285,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41238
150985,"2025-09-09T11:46:32.92245",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41238
151616,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41238
162119,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43795
162773,"2025-09-29T19:17:46.824666",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43795
148275,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41228
150975,"2025-09-09T11:45:59.418304",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41228
151611,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41228
148282,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41235
150982,"2025-09-09T11:46:22.718668",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41235
151599,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41235
162118,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43794
162772,"2025-09-29T19:17:43.03485",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43794
155516,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42971
157155,"2025-09-11T18:48:47.678113",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42971
158794,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42971
159344,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42971
148292,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41245
150992,"2025-09-09T11:46:55.421386",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41245
151645,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41245
148278,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41231
150978,"2025-09-09T11:46:09.725132",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41231
151619,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41231
155515,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42970
157154,"2025-09-11T18:48:45.102421",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42970
158793,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42970
159346,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42970
162115,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43791
162769,"2025-09-29T19:17:31.721794",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43791
148290,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41243
150990,"2025-09-09T11:46:49.546145",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41243
151643,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41243
148321,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41274
151021,"2025-09-09T11:48:31.000336",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41274
151700,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41274
148319,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41272
151019,"2025-09-09T11:48:25.146097",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41272
151698,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41272
148317,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41270
151017,"2025-09-09T11:48:19.268278",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41270
151696,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41270
148316,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41269
151016,"2025-09-09T11:48:16.249861",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41269
151674,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41269
148320,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41273
151020,"2025-09-09T11:48:28.065685",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41273
151587,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41273
155540,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42995
157179,"2025-09-11T18:49:53.084806",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42995
158824,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",42995
159421,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42995
148287,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41240
150987,"2025-09-09T11:46:39.517396",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41240
151559,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41240
148318,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41271
151018,"2025-09-09T11:48:22.128452",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41271
151697,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41271
155541,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42996
157180,"2025-09-11T18:49:55.908778",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42996
158825,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",42996
159424,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42996
155519,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42974
157158,"2025-09-11T18:48:56.458486",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42974
158797,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42974
159385,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42974
162122,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43798
162776,"2025-09-29T19:17:58.549899",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43798
155539,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42994
157178,"2025-09-11T18:49:50.479785",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42994
158820,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",42994
159417,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42994
162131,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43807
162785,"2025-09-29T19:18:35.803335",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43807
155538,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42993
157177,"2025-09-11T18:49:47.828779",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42993
158816,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",42993
159412,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42993
162123,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43799
162777,"2025-09-29T19:18:02.128138",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43799
148329,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41282
151029,"2025-09-09T11:48:57.952113",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41282
151709,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41282
155543,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42998
157182,"2025-09-11T18:50:01.51679",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42998
158826,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",42998
159426,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42998
148364,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41317
151064,"2025-09-09T11:50:49.06351",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41317
151631,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41317
148328,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41281
151028,"2025-09-09T11:48:54.391694",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41281
151708,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41281
148326,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41279
151026,"2025-09-09T11:48:47.737971",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41279
151706,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41279
148363,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41316
151063,"2025-09-09T11:50:45.840443",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41316
151704,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41316
148324,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41277
151024,"2025-09-09T11:48:40.864795",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41277
151702,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41277
155572,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43027
157211,"2025-09-11T18:51:20.691611",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43027
158848,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43027
159486,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43027
148325,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41278
151025,"2025-09-09T11:48:44.349828",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41278
151686,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41278
155544,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42999
157183,"2025-09-11T18:50:04.201701",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42999
158828,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",42999
159428,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42999
155546,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43001
157185,"2025-09-11T18:50:09.49919",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43001
159027,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43001
159093,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43001
155545,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43000
157184,"2025-09-11T18:50:06.877131",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43000
159004,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43000
160496,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43000
155547,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43002
157186,"2025-09-11T18:50:12.314731",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43002
158804,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43002
159362,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43002
155548,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43003
157187,"2025-09-11T18:50:15.099284",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43003
158805,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43003
159364,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43003
155573,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43028
157212,"2025-09-11T18:51:23.495045",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43028
159008,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43028
160523,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43028
155587,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43042
157226,"2025-09-11T18:52:01.65839",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43042
158862,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43042
159521,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43042
148405,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41358
151105,"2025-09-09T11:52:57.854661",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41358
151830,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41358
148388,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41341
151088,"2025-09-09T11:52:02.299418",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41341
151793,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41341
148387,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41340
151087,"2025-09-09T11:51:58.328399",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41340
151772,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41340
148375,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41328
151075,"2025-09-09T11:51:23.354273",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41328
151775,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41328
148376,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41329
151076,"2025-09-09T11:51:26.196774",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41329
151776,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41329
148386,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41339
151086,"2025-09-09T11:51:55.656798",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41339
151771,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41339
162145,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43821
162799,"2025-09-29T19:19:31.002914",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43821
148382,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41335
151082,"2025-09-09T11:51:44.868211",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41335
151754,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41335
155588,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43043
157227,"2025-09-11T18:52:04.350477",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43043
158861,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43043
159520,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43043
148384,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41337
151084,"2025-09-09T11:51:50.024121",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41337
151769,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41337
148385,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41338
151085,"2025-09-09T11:51:52.821521",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41338
151770,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41338
155578,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43033
157217,"2025-09-11T18:51:37.219747",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43033
158827,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43033
159427,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43033
155577,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43032
157216,"2025-09-11T18:51:34.361352",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43032
158984,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43032
160033,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43032
155586,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43041
157225,"2025-09-11T18:51:59.031139",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43041
158993,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43041
160215,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43041
162144,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43820
162798,"2025-09-29T19:19:26.953341",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43820
148377,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41330
151077,"2025-09-09T11:51:29.340119",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41330
151777,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41330
148456,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41409
151156,"2025-09-09T11:55:37.506893",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41409
151744,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41409
155632,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43087
157271,"2025-09-11T18:54:04.122818",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43087
158883,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43087
159549,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43087
148460,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41413
151160,"2025-09-09T11:55:52.030827",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41413
151812,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41413
148455,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41408
151155,"2025-09-09T11:55:34.436846",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41408
151743,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41408
148458,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41411
151158,"2025-09-09T11:55:44.861468",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41411
151811,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41411
148449,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41402
151149,"2025-09-09T11:55:15.103309",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41402
151791,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41402
148457,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41410
151157,"2025-09-09T11:55:40.633959",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41410
151866,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41410
155641,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43096
157280,"2025-09-11T18:54:28.442129",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43096
158885,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43096
159557,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43096
148453,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41406
151153,"2025-09-09T11:55:27.934136",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41406
151863,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41406
148463,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41416
151163,"2025-09-09T11:56:02.940129",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41416
151666,"2025-09-09T15:29:58.710808",4,"OP Assinada mas sem OB gerada",41416
154130,"2025-09-09T16:59:58.727172",5,"OB Enviada à instituição bancária para pagamento",41416
155639,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43094
157278,"2025-09-11T18:54:23.129402",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43094
158886,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43094
159561,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43094
148461,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41414
151161,"2025-09-09T11:55:55.927484",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41414
151867,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41414
148462,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41415
151162,"2025-09-09T11:55:59.350758",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41415
151665,"2025-09-09T15:29:58.710808",4,"OP Assinada mas sem OB gerada",41415
154129,"2025-09-09T16:59:58.727172",5,"OB Enviada à instituição bancária para pagamento",41415
148452,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41405
151152,"2025-09-09T11:55:25.118315",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41405
151862,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41405
148531,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41484
151231,"2025-09-09T11:59:39.93766",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41484
151901,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41484
155640,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43095
157279,"2025-09-11T18:54:25.742957",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43095
158884,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43095
159556,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43095
148447,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41400
151147,"2025-09-09T11:55:08.893075",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41400
151809,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41400
148479,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41432
151179,"2025-09-09T11:56:53.909815",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41432
151883,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41432
148478,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41431
151178,"2025-09-09T11:56:50.831378",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41431
151882,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41431
148466,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41419
151166,"2025-09-09T11:56:12.251577",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41419
151868,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41419
148465,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41418
151165,"2025-09-09T11:56:09.388383",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41418
151865,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41418
148480,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41433
151180,"2025-09-09T11:56:57.054067",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41433
151856,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41433
148482,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41435
151182,"2025-09-09T11:57:03.327043",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41435
151846,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41435
148481,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41434
151181,"2025-09-09T11:57:00.104998",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41434
151857,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41434
148467,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41420
151167,"2025-09-09T11:56:15.576222",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41420
151869,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41420
148475,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41428
151175,"2025-09-09T11:56:40.773853",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41428
151854,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41428
162166,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43842
162820,"2025-09-29T19:20:55.167927",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43842
155650,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43105
157289,"2025-09-11T18:54:53.112746",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43105
158901,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43105
159583,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43105
155651,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43106
157290,"2025-09-11T18:54:56.036551",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43106
159030,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43106
159116,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43106
155652,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43107
157291,"2025-09-11T18:54:58.618792",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43107
159031,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43107
