"id_dh","id_minuta_documento_habil","numero_documento_habil","situacao_dh","descricao_situacao_dh","tipo_documento_dh","ug_emitente_dh","descricao_ug_emitente_dh","data_vencimento_dh","data_emissao_dh","ug_pagadora_dh","descricao_ug_pagadora_dh","variacao_patrimonial_diminuta_dh","passivo_transferencia_constitucional_legal_dh","centro_custo_empenho","codigo_siorg_empenho","mes_referencia_empenho","ano_referencia_empenho","ug_beneficiada_dh","descricao_ug_beneficiada_dh","valor_dh","valor_rateio_dh","id_empenho"
22156,"2020MDH00001074","2020TF001118",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",440177,,4317
22174,"2020MDH00001092","2020TF001136",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4569
21137,"2020MDH00000055","2020TF000150",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",9e+05,,4573
21136,"2020MDH00000054","2020TF000149",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",230454,,5153
22226,"2020MDH00001144","2020TF001186",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4087
21809,"2020MDH00000727","2020TF000793",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+06,,4819
22718,"2020MDH00001636","2020TF001663",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,5159
22313,"2020MDH00001231","2020TF001271",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4272
22781,"2020MDH00001699","2020TF001726",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352440300","218942502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1200000,,4439
21228,"2020MDH00000146","2020TF000236",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1110454,,4516
21764,"2020MDH00000682","2020TF000751",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3959
21847,"2020MDH00000765","2020TF000830",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",848194,,3949
21846,"2020MDH00000764","2020TF000829",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",363371,,5157
22808,"2020MDH00001726","2020TF001825",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4358
21747,"2020MDH00000665","2020TF000734",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4669
22716,"2020MDH00001634","2020TF001661",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4249
22287,"2020MDH00001205","2020TF001246",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",469840,,4199
21177,"2020MDH00000095","2020TF000186",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,3505
21551,"2020MDH00000469","2020TF001836",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-29","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+06,,3656
22188,"2020MDH00001106","2020TF001150",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4480
21882,"2020MDH00000800","2020TF000865",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4695
22296,"2020MDH00001214","2020TF001255",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+06,,3878
21973,"2020MDH00000891","2020TF000943",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4484
21589,"2020MDH00000507","2020TF000580",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5e+05,,3627
21791,"2020MDH00000709","2020TF000775",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",640454,,3455
21107,"2020MDH00000025","2020TF000124",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,5152
21949,"2020MDH00000867","2020TF000923",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",180000,,3468
21835,"2020MDH00000753","2020TF000820",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4874
21185,"2020MDH00000103","2020TF000192",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",280000,,4047
21276,"2020MDH00000194","2020TF000283",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",587454,,3670
21978,"2020MDH00000896","2020TF000948",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3838
21891,"2020MDH00000809","2020TF000872",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",80000,,4094
22767,"2020MDH00001685","2020TF001712",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4173
22514,"2020MDH00001432","2020TF001462",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",90000,,4980
22497,"2020MDH00001415","2020TF001755",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",210000,,3551
21715,"2020MDH00000633","2020TF000703",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4045
22592,"2020MDH00001510","2020TF001538",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",280000,,4349
22678,"2020MDH00001596","2020TF001624",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",820552,,5160
22677,"2020MDH00001595","2020TF001623",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1079448,,4882
21127,"2020MDH00000045","2020TF000140",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4870
21433,"2020MDH00000351","2020TF000435",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3837
21333,"2020MDH00000251","2020TF000338",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",90000,,3462
21332,"2020MDH00000250","2020TF000337",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",40000,,5158
22238,"2020MDH00001156","2020TF001199",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4098
22545,"2020MDH00001463","2020TF001492",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4043
21241,"2020MDH00000159","2020TF000248",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1500000,,4437
21598,"2020MDH00000516","2020TF000589",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4146
22390,"2020MDH00001308","2020TF001345",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3818
21421,"2020MDH00000339","2020TF000424",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4856
21420,"2020MDH00000338","2020TF000423",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",50000,,5155
22623,"2020MDH00001541","2020TF001569",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3967
22625,"2020MDH00001543","2020TF001571",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4837
21142,"2020MDH00000060","2020TF000153",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3946
21141,"2020MDH00000059","2020TF001763",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",30000,,5156
22101,"2020MDH00001019","2020TF001065",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",570000,,4323
22593,"2020MDH00001511","2020TF001539",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3695
22643,"2020MDH00001561","2020TF001589",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3642
21937,"2020MDH00000855","2020TF000914",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",50000,,4475
22670,"2020MDH00001588","2020TF001616",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+06,,3851
21841,"2020MDH00000759","2020TF000824",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",848193,,4066
21840,"2020MDH00000758","2020TF000823",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",363372,,5003
21557,"2020MDH00000475","2020TF000551",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4245
22411,"2020MDH00001329","2020TF001365",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",550000,,4975
21538,"2020MDH00000456","2020TF000533",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",245000,,4512
21537,"2020MDH00000455","2020TF000532",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",105000,,5046
22191,"2020MDH00001109","2020TF001153",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3926
21519,"2020MDH00000437","2020TF000516",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",210000,,4133
21518,"2020MDH00000436","2020TF000515",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",90000,,5124
21804,"2020MDH00000722","2020TF000788",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",8e+05,,3533
21442,"2020MDH00000360","2020TF000444",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1200000,,4316
21829,"2020MDH00000747","2020TF000813",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3503
21474,"2020MDH00000392","2020TF000477",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4412
22195,"2020MDH00001113","2020TF001157",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4816
22068,"2020MDH00000986","2020TF001033",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,5123
21255,"2020MDH00000173","2020TF000262",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4341
